"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A000000 ","-------------","-------------","-----------",""
"Line(03965)","EMPLOYEE HEALTH","A","-23212","PANCREAS ACQUISITION","109"
"Line(03966)","EMPLOYEE HEALTH","A","-41017","HLA LAB","112"
"Line(04000)","EMPLOYEE HEALTH CLINIC","A","-16165930","OCHSNER CLINIC","194"
"Line(04001)","MISC EXP","A","-119301","OTHER ADMIN + GENERAL","5"
"Line(04002)","MISC EXP","A","-139","MAINTENANCE & REPAIRS","6"
"Line(04003)","MISC EXP","A","-107","OPERATION OF PLANT","7"
"Line(04004)","MISC EXP","A","-2083","NURSING ADMINISTRATION","13"
"Line(04005)","MISC EXP","A","-27345","I&R SERVICES-SALARY & FRINGES APPRV","21"
"Line(04006)","MISC EXP","A","-2221","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(04007)","MISC EXP","A","-144","RADIOLOGY TECH SCHOOL","23"
"Line(04008)","MISC EXP","A","-6494","ADULTS & PEDIATRICS","30"
"Line(04009)","MISC EXP","A","-169","PEDIATRIC INTENSIVE CAR","35"
"Line(04010)","MISC EXP","A","-442","SUBPROVIDER - IPF","40"
"Line(04011)","MISC EXP","A","-743","OPERATING ROOM","50"
"Line(04012)","MISC EXP","A","-182","WOUND CARE","50"
"Line(04013)","MISC EXP","A","-114","RECOVERY ROOM","51"
"Line(04014)","MISC EXP","A","-239","DELIVERY ROOM & LABOR ROOM","52"
"Line(04015)","MISC EXP","A","-1095","ANESTHESIOLOGY","53"
"Line(04016)","MISC EXP","A","-716","RADIOLOGY-DIAGNOSTIC","54"
"Line(04017)","MISC EXP","A","-254","RADIOLOGY-THERAPEUTIC","55"
"Line(04018)","MISC EXP","A","-554","LABORATORY","60"
"Line(04019)","MISC EXP","A","-60","ELECTROCARDIOLOGY","69"
"Line(04020)","MISC EXP","A","-1018","DRUGS CHARGED TO PATIENTS","73"
"Line(04021)","MISC EXP","A","-194","ENDOSCOPY","75"
"Line(04022)","MISC EXP","A","-781","OPERATING ROOM","50"
"Line(04023)","MISC EXP","A","-328","CANCER CENTER CLINIC","90"
"Line(04024)","MISC EXP","A","-167","NEUROLOGY CLINIC","90"
"Line(04025)","MISC EXP","A","-58","ORTHOPEDIC CLINIC","90"
"Line(04026)","MISC EXP","A","-92","PEDIATRIC CLINIC","90"
"Line(04027)","MISC EXP","A","-442","PRIMARY CARE CLINIC","90"
"Line(04028)","MISC EXP","A","-1041","SURGERY CLINIC","90"
"Line(04029)","MISC EXP","A","-320","TRANSPLANT - HEART","90"
"Line(04030)","MISC EXP","A","-393","TRANSPLANT - KIDNEY/PANCREAS","90"
"Line(04031)","MISC EXP","A","-1589","TRANSPLANT - MED SUPPORT","90"
"Line(04032)","MISC EXP","A","-3111","EMERGENCY","91"
"Line(04033)","MISC EXP","A","-229","HLA LAB","112"
"Line(04034)","MISC EXP","A","-2344","NON ALLOW OH","194"
"Line(04035)","MISC EXP","A","-232","NON ALLOWABLE THERAPY","194"
"Line(04036)","MISC EXP","A","-280268","OCHSNER CLINIC","194"
"Line(04037)","MISC EXP","A","-159284","BOARD DESIGNATED/RESTRICT","194"
"Line(04100)","DEBITEK MEETING EXPENSE","A","-9567","OTHER ADMIN + GENERAL","5"
"Line(04101)","NON ALLOWABLE ALCOHOL","A","-2667","DIETARY","10"
"Line(04102)","NON ALLOWABLE ALCOHOL","A","-3394","OTHER ADMIN + GENERAL","5"
"Line(04103)","NON ALLOWABLE ALCOHOL","A","-1472","I&R SERVICES-SALARY & FRINGES APPRV","21"
"Line(04104)","NON ALLOWABLE ALCOHOL","A","-225","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(04105)","NON ALLOWABLE ALCOHOL","A","-290","GI CLINIC","90"
"Line(04106)","NON ALLOWABLE ALCOHOL","A","-290","TRANSPLANT - LIVER","90"
"Line(04107)","NON ALLOWABLE ALCOHOL","A","-39","NON ALLOW OH","194"
"Line(04108)","NON ALLOWABLE ALCOHOL","A","-5557","OCHSNER CLINIC","194"
"Line(04109)","NON ALLOWABLE ALCOHOL","A","-446","BOARD DESIGNATED/RESTRICT","194"
"Line(04200)","INTEREST INCOME","B","-2359295","CAP REL COSTS-BLDG & FIXT","1","11"
"Line(04201)","INTEREST INCOME","B","-510546","CAP REL COSTS-MVBLE EQUIP","2","11"
"Line(04202)","INTEREST INCOME","B","-2233419","OTHER ADMIN + GENERAL","5"
"Line(04203)","INTEREST EXPENSE","A","-60355","CAP REL COSTS-MVBLE EQUIP","2","11"
"Line(04204)","INTEREST EXPENSE","A","-261058","CAP REL COSTS-BLDG & FIXT","1","11"
"Line(04205)","INTEREST EXPENSE - BATON ROUGE","A","-210044","CAP REL COSTS-BLDG & FIXT","1","11"
"Line(04206)","WESTBANK BASIS ADJUSTMENT - BUILDING","A","862028","CAP REL COSTS-BLDG & FIXT","1","9"
"Line(04207)","WESTBANK BASIS ADJUSTMENT - EQUIPMEN","A","432719","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(04208)","INTEREST EXPENSE- NMTC","A","-73522","OTHER ADMIN + GENERAL","5"
"Line(04209)","NON ALLOWABLE CLINIC INTEREST","A","-223666","OTHER ADMIN + GENERAL","5"
"Line(04301)","CAPITALIZED INTEREST","A","-1336526","CAP REL COSTS-BLDG & FIXT","1","11"
"Line(04305)","LOSS ON DEFEASANCE","A","1886477","CAP REL COSTS-BLDG & FIXT","1","11"
"Line(04349)","NON ALLOWABLE RENT","A","1917744","OTHER ADMIN + GENERAL","5"
"Line(04350)","NON ALLOWABLE RENT","A","-61696","MAINTENANCE & REPAIRS","6"
"Line(04351)","NON ALLOWABLE RENT","A","-51533","LAUNDRY & LINEN SERVICE","8"
"Line(04352)","NON ALLOWABLE RENT","A","-10742","HOUSEKEEPING","9"
"Line(04353)","NON ALLOWABLE RENT","A","-598347","DIETARY","10"
"Line(04354)","NON ALLOWABLE RENT","A","-75967","NURSING ADMINISTRATION","13"
"Line(04355)","NON ALLOWABLE RENT","A","-44630","SOCIAL SERVICE","17"
"Line(04356)","NON ALLOWABLE RENT","A","-31771","I&R SERVICES-SALARY & FRINGES APPRV","21"
"Line(04357)","NON ALLOWABLE RENT","A","-9360","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(04358)","NON ALLOWABLE RENT","A","-27557","CLINICAL PASTORAL ED","23"
"Line(04359)","NON ALLOWABLE RENT","A","-10037","RESPIRATORY TECH SCHOOL","23"
"Line(04360)","NON ALLOWABLE RENT","A","-3490206","ADULTS & PEDIATRICS","30"
"Line(04361)","NON ALLOWABLE RENT","A","-689008","INTENSIVE CARE UNIT","31"
"Line(04362)","NON ALLOWABLE RENT","A","-640080","CORONARY CARE UNIT","32"
"Line(04363)","NON ALLOWABLE RENT","A","-258349","PEDIATRIC INTENSIVE CAR","35"
"Line(04364)","NON ALLOWABLE RENT","A","-341394","NEONATAL INTENSIVE CARE UNIT","35"
"Line(04365)","NON ALLOWABLE RENT","A","-161612","SUBPROVIDER - IRF","41"
"Line(04366)","NON ALLOWABLE RENT","A","-211817","SKILLED NURSING FACILITY","44"
"Line(04367)","NON ALLOWABLE RENT","A","-2122114","OPERATING ROOM","50"
"Line(04368)","NON ALLOWABLE RENT","A","-133054","RECOVERY ROOM","51"
"Line(04369)","NON ALLOWABLE RENT","A","-300307","DELIVERY ROOM & LABOR ROOM","52"
"Line(04370)","NON ALLOWABLE RENT","A","-151919","ANESTHESIOLOGY","53"
"Line(04371)","NON ALLOWABLE RENT","A","-615345","RADIOLOGY-DIAGNOSTIC","54"
"Line(04372)","NON ALLOWABLE RENT","A","-161863","ULTRASOUND","54"
"Line(04373)","NON ALLOWABLE RENT","A","-77073","MAMMOGRAPHY","54"
"Line(04374)","NON ALLOWABLE RENT","A","-110067","NUCLEAR MEDICINE","54"
"Line(04375)","NON ALLOWABLE RENT","A","-350990","RADIOLOGY-THERAPEUTIC","55"
"Line(04376)","NON ALLOWABLE RENT","A","-127736","CT SCAN","57"
"Line(04377)","NON ALLOWABLE RENT","A","-154042","MRI","58"
"Line(04378)","NON ALLOWABLE RENT","A","-511868","CARDIAC CATHETERIZATION","59"
"Line(04379)","NON ALLOWABLE RENT","A","-702315","LABORATORY","60"
"Line(04380)","NON ALLOWABLE RENT","A","-76606","BLOOD STORING  PROCESSING & TRANS.","63"
"Line(04381)","NON ALLOWABLE RENT","A","-402264","INTRAVENOUS THERAPY","64"
"Line(04382)","NON ALLOWABLE RENT","A","-51518","RESPIRATORY THERAPY","65"
"Line(04383)","NON ALLOWABLE RENT","A","-365978","PHYSICAL THERAPY","66"
"Line(04384)","NON ALLOWABLE RENT","A","-472031","ELECTROCARDIOLOGY","69"
"Line(04385)","NON ALLOWABLE RENT","A","-202512","MEDICAL SUPPLIES CHARGED TO PATIENT","71"
"Line(04386)","NON ALLOWABLE RENT","A","-238238","DRUGS CHARGED TO PATIENTS","73"
"Line(04387)","NON ALLOWABLE RENT","A","-221153","RENAL DIALYSIS","74"
"Line(04388)","NON ALLOWABLE RENT","A","-53720","DIAGNOSTIC CLINICS","75"
"Line(04389)","NON ALLOWABLE RENT","A","-212832","ENDOSCOPY","75"
"Line(04390)","NON ALLOWABLE RENT","A","-18400","NUTRITION THERAPY","75"
"Line(04391)","NON ALLOWABLE RENT","A","-165642","SLEEP LAB","75"
"Line(04392)","NON ALLOWABLE RENT","A","-14372","OPERATING ROOM","50"
"Line(04393)","NON ALLOWABLE RENT","A","-24808","AUDIOLOGY CLINIC","90"
"Line(04394)","NON ALLOWABLE RENT","A","-492854","CANCER CENTER CLINIC","90"
"Line(04395)","NON ALLOWABLE RENT","A","-481462","CARDIOLOGY CLINIC","90"
"Line(04396)","NON ALLOWABLE RENT","A","-87669","DERMATOLOGY CLINIC","90"
"Line(04397)","NON ALLOWABLE RENT","A","-160274","GI CLINIC","90"
"Line(04398)","NON ALLOWABLE RENT","A","-183237","NEUROLOGY CLINIC","90"
"Line(04399)","NON ALLOWABLE RENT","A","-620807","OB GYN CLINIC","90"
"Line(04400)","NON ALLOWABLE RENT","A","-333773","OPTHALMOLOGY CLINIC","90"
"Line(04401)","NON ALLOWABLE RENT","A","-323959","ORTHOPEDIC CLINIC","90"
"Line(04402)","NON ALLOWABLE RENT","A","-101175","OTOLARANGOLOGY CLINIC","90"
"Line(04403)","NON ALLOWABLE RENT","A","-223450","PEDIATRIC CLINIC","90"
"Line(04404)","NON ALLOWABLE RENT","A","-58995","PHYS MED & REHAB CLINIC","90"
"Line(04405)","NON ALLOWABLE RENT","A","-50463","PODIATRY","90"
"Line(04406)","NON ALLOWABLE RENT","A","-1479763","PRIMARY CARE CLINIC","90"
"Line(04407)","NON ALLOWABLE RENT","A","-776","PSYCHIATRY CLINIC","90"
"Line(04408)","NON ALLOWABLE RENT","A","-69743","PULMONARY CLINIC","90"
"Line(04409)","NON ALLOWABLE RENT","A","-94332","SPORTS MEDICINE CLINIC","90"
"Line(04410)","NON ALLOWABLE RENT","A","-325902","SURGERY CLINIC","90"
"Line(04411)","NON ALLOWABLE RENT","A","-48673","TRANSPLANT - HEART","90"
"Line(04412)","NON ALLOWABLE RENT","A","-57281","TRANSPLANT - LIVER","90"
"Line(04413)","NON ALLOWABLE RENT","A","-24406","TRANSPLANT - KIDNEY/PANCREAS","90"
"Line(04414)","NON ALLOWABLE RENT","A","-46440","TRANSPLANT - BONE MARROW","90"
"Line(04415)","NON ALLOWABLE RENT","A","-138209","UROLOGY CLINIC","90"
"Line(04416)","NON ALLOWABLE RENT","A","-584650","EMERGENCY","91"
"Line(04417)","NON ALLOWABLE RENT","A","-3556","AMBULANCE SERVICES","95"
"Line(04418)","NON ALLOWABLE RENT","A","-68627","HLA LAB","112"
"Line(04419)","NON ALLOWABLE RENT","A","-59573","PHYSICIANS PRIVATE OFFICES","192"
"Line(04420)","NON ALLOWABLE RENT","A","-252780","NON ALLOW OH","194"
"Line(04421)","NON ALLOWABLE RENT","A","-30111","NON ALLOWABLE A&G","194"
"Line(04422)","NON ALLOWABLE RENT","A","-398328","OCHSNER CLINIC","194"
"Line(04443)","LAB SAT TRANSFERS","A","-10192","LABORATORY","60"
"Line(04445)","BLOOD BANK SAT TRANSFERS","A","-410","BLOOD STORING  PROCESSING & TRANS.","63"
"Line(04448)","NON ALLOWABLE RENT","A","-2728","RADIOLOGY-THERAPEUTIC","55"
"Line(04449)","NON ALLOWABLE RENT","A","-39000","KIDNEY ACQUISITION","105"
"Line(04450)","NON ALLOWABLE RENT","A","-46800","HEART ACQUISITION","106"
"Line(04451)","NON ALLOWABLE RENT","A","-70200","LIVER ACQUISITION","107"
"Line(04452)","ADMINISTRATIVE-EXEC SALARY ADJUSTMEN","A","-2388558","OTHER ADMIN + GENERAL","5"
"Line(04453)","ADMIN EXEC SALARY-EDUCATION","A","-1115853","I&R SERVICES-SALARY & FRINGES APPRV","21"
"Line(04454)","ADMIN EXEC SALARY-RESEARCH","A","-622047","NON ALLOW OH","194"
"Line(04455)","ADMIN SALARY- PB CLINICS","A","-2116361","OTHER ADMIN + GENERAL","5"
"Line(04503)","NURSE PRACT","A","-120099","PEDIATRIC INTENSIVE CAR","35"
"Line(04504)","NURSE PRACT","A","-1804758","NEONATAL INTENSIVE CARE UNIT","35"
"Line(04505)","NURSE PRACT","A","-9502","DELIVERY ROOM & LABOR ROOM","52"
"Line(04506)","NURSE PRACT","A","-535024","CARDIAC CATHETERIZATION","59"
"Line(04507)","NURSE PRACT","A","-35892","EMERGENCY","91"
"Line(04600)","CONSULTING FEES","A","-47484","SUBPROVIDER - IRF","41"
"Line(04700)","LEGAL FEES","A","-2806","DIETARY","10"
"Line(04701)","LEGAL FEES","A","-39501","SKILLED NURSING FACILITY","44"
"Line(04702)","LEGAL FEES","A","-40","LABORATORY","60"
"Line(04703)","LEGAL FEES","A","-10","DRUGS CHARGED TO PATIENTS","73"
"Line(04725)","NET LOSS ANES - OMC NORTHSHORE","A","1608641","OCHSNER CLINIC","194"
"Line(04726)","NET LOSS ANES - OMC KENNER","A","22605","OCHSNER CLINIC","194"
"Line(04900)","PURCHASE DISCOUNT-SMITH AND NEPHEW","A","-2119","OPERATING ROOM","50"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A810000 ","-------------","-------------","-----------",""
"","","","","","Amount of","included in","Adjustments","Wkst.",""
"","","","","","Allowable","Wkst. A","(col. 4 minus","A-7",""
"","","Line No.","Cost Center","Expense Items","Cost","column 5","col. 5) *","Ref.",""
"","","1","2","3","4","5","6","7",""
"Entity[563455] Report(A810000)", ,"Entity[563455] Report(A810000[00100])","Entity[563455] Report(A810000[00200])","Entity[563455] Report(A810000[00300])","Entity[563455] Report(A810000[00400])","Entity[563455] Report(A810000[00500])","Entity[563455] Report(A810000[00600])","Entity[563455] Report(A810000[00700])"
"Line(00100)", ,"5","ADMITTING","BRENTHOUSE","30","401","-371"
"Line(00200)", ,"5","OTHER ADMIN + GENERAL","BRENTHOUSE","29592","42678","-13086"
"Line(00300)", ,"10","DIETARY","BRENTHOUSE","183","2408","-2225"
"Line(00301)", ,"13","NURSING ADMINISTRATION","BRENTHOUSE","16695","184779","-168084"
"Line(00302)", ,"17","SOCIAL SERVICE","BRENTHOUSE","259","2693","-2434"
"Line(00303)", ,"21","I&R SERVICES-SALARY & FRINGES APPRV","BRENTHOUSE","98067","187614","-89547"
"Line(00304)", ,"22","I&R SERVICES-OTHER PRGM COSTS APPRV","BRENTHOUSE","46","602","-556"
"Line(00305)", ,"23","CLINICAL PASTORAL ED","BRENTHOUSE","328","4315","-3987"
"Line(00306)", ,"30","ADULTS & PEDIATRICS","BRENTHOUSE","9118","100293","-91175"
"Line(00307)", ,"31","INTENSIVE CARE UNIT","BRENTHOUSE","800","8800","-8000"
"Line(00308)", ,"32","CORONARY CARE UNIT","BRENTHOUSE","1875","19928","-18053"
"Line(00309)", ,"35","PEDIATRIC INTENSIVE CAR","BRENTHOUSE","23","301","-278"
"Line(00310)", ,"35","NEONATAL INTENSIVE CARE UNIT","BRENTHOUSE","1159","13325","-12166"
"Line(00311)", ,"40","SUBPROVIDER - IPF","BRENTHOUSE","25508","35532","-10024"
"Line(00312)", ,"50","OPERATING ROOM","BRENTHOUSE","6220","26440","-20220"
"Line(00313)", ,"52","DELIVERY ROOM & LABOR ROOM","BRENTHOUSE","8","100","-92"
"Line(00314)", ,"53","ANESTHESIOLOGY","BRENTHOUSE","191","3129","-2938"
"Line(00315)", ,"54","RADIOLOGY-DIAGNOSTIC","BRENTHOUSE","3040","6725","-3685"
"Line(00316)", ,"54","PET IMAGINING","BRENTHOUSE","15","268","-253"
"Line(00317)", ,"57","CT SCAN","BRENTHOUSE","15","201","-186"
"Line(00318)", ,"58","MRI","BRENTHOUSE","15","178","-163"
"Line(00319)", ,"59","CARDIAC CATHETERIZATION","BRENTHOUSE","1791","16294","-14503"
"Line(00320)", ,"65","RESPIRATORY THERAPY","BRENTHOUSE","4025","44822","-40797"
"Line(00321)", ,"69","ELECTROCARDIOLOGY","BRENTHOUSE","15","201","-186"
"Line(00322)", ,"73","DRUGS CHARGED TO PATIENTS","BRENTHOUSE","4611","7723","-3112"
"Line(00323)", ,"74","RENAL DIALYSIS","BRENTHOUSE","587","6487","-5900"
"Line(00324)", ,"75","SLEEP LAB","BRENTHOUSE","15","201","-186"
"Line(00325)", ,"50","OPERATING ROOM","BRENTHOUSE","15","178","-163"
"Line(00326)", ,"76","PARTIAL HOSP PROGRAM","BRENTHOUSE","20236","28188","-7952"
"Line(00327)", ,"90","CANCER CENTER CLINIC","BRENTHOUSE","15","268","-253"
"Line(00328)", ,"90","GI CLINIC","BRENTHOUSE","8","100","-92"
"Line(00329)", ,"90","NEUROLOGY CLINIC","BRENTHOUSE","30","469","-439"
"Line(00330)", ,"90","OB GYN CLINIC","BRENTHOUSE","1082","15130","-14048"
"Line(00331)", ,"90","OPTHALMOLOGY CLINIC","BRENTHOUSE","2842","4048","-1206"
"Line(00332)", ,"90","ORTHOPEDIC CLINIC","BRENTHOUSE","137","1442","-1305"
"Line(00333)", ,"90","PEDIATRIC CLINIC","BRENTHOUSE","3013","4444","-1431"
"Line(00334)", ,"90","PRIMARY CARE CLINIC","BRENTHOUSE","35091","50554","-15463"
"Line(00335)", ,"90","PSYCHIATRY CLINIC","BRENTHOUSE","112858","157456","-44598"
"Line(00336)", ,"90","SURGERY CLINIC","BRENTHOUSE","91","1407","-1316"
"Line(00337)", ,"90","TRANSPLANT - HEART","BRENTHOUSE","1817","14856","-13039","9"
"Line(00338)", ,"90","TRANSPLANT - LIVER","BRENTHOUSE","38366","116978","-78612","9"
"Line(00339)", ,"90","TRANSPLANT - LUNG","BRENTHOUSE","9807","35949","-26142"
"Line(00340)", ,"90","TRANSPLANT - KIDNEY/PANCREAS","BRENTHOUSE","23","301","-278"
"Line(00341)", ,"90","TRANSPLANT - BONE MARROW","BRENTHOUSE","44270","135889","-91619"
"Line(00342)", ,"90","TRANSPLANT - MED SUPPORT","BRENTHOUSE","46288","193015","-146727"
"Line(00343)", ,"91","EMERGENCY","BRENTHOUSE","9232","106005","-96773"
"Line(00344)", ,"95","AMBULANCE SERVICES","BRENTHOUSE","175","1789","-1614"
"Line(00345)", ,"194","NON ALLOW OH","BRENTHOUSE","13922","20067","-6145"
"Line(00346)", ,"194","NON ALLOWABLE A&G","BRENTHOUSE","8","100","-92"
"Line(00347)", ,"194","NON ALLOWABLE O/P PHARMACY","BRENTHOUSE","30","401","-371"
"Line(00348)", ,"194","OCHSNER CLINIC","BRENTHOUSE","5326","55134","-49808"
"Line(00349)", ,"194","BOARD DESIGNATED/RESTRICT","BRENTHOUSE","9600","103182","-93582"
"Line(00350)", ,"1","CAP REL COSTS-BLDG & FIXT","HOME OFFICE FUNCTIONAL","3138857", ,"3138857","9"
"Line(00351)", ,"1","NEW CAPITAL-RESEARCH BUIL","HOME OFFICE FUNCTIONAL","775", ,"775","9"
"Line(00352)", ,"5","OTHER ADMIN + GENERAL","HOME OFFICE FUNCTIONAL","34943050","262427312","-227484262"
"Line(00353)", ,"10","DIETARY","HOME OFFICE FUNCTIONAL","907350", ,"907350"
"Line(00354)", ,"16","MEDICAL RECORDS & LIBRARY","HOME OFFICE FUNCTIONAL","13884062", ,"13884062"
"Line(00355)", ,"9","HOUSEKEEPING","HOME OFFICE FUNCTIONAL","7803359", ,"7803359"
"Line(00356)", ,"4","EMPLOYEE BENEFITS DEPARTMENT","HOME OFFICE FUNCTIONAL","7348069", ,"7348069"
"Line(00357)", ,"5","DATA PROCESSING","HOME OFFICE FUNCTIONAL","16125745", ,"16125745"
"Line(00358)", ,"8","LAUNDRY & LINEN SERVICE","HOME OFFICE FUNCTIONAL","847", ,"847"
"Line(00359)", ,"5","CASHIERING  A/R","HOME OFFICE FUNCTIONAL","35520099", ,"35520099"
"Line(00361)", ,"6","MAINTENANCE & REPAIRS","HOME OFFICE FUNCTIONAL","14034426", ,"14034426"
"Line(00362)", ,"5","PURCH  RCVING  STORING","HOME OFFICE FUNCTIONAL","3174299", ,"3174299"
"Line(00363)", ,"5","NONPATIENT TELEPHONE","HOME OFFICE FUNCTIONAL","1060570", ,"1060570"
"Line(00364)", ,"13","NURSING ADMINISTRATION","HOME OFFICE FUNCTIONAL", ,"2174","-2174"
"Line(00400)", ,"22","I&R SERVICES-OTHER PRGM COSTS APPRV","HOME OFFICE FUNCTIONAL", ,"9646","-9646"
"Line(00401)", ,"55","RADIOLOGY-THERAPEUTIC","HOME OFFICE FUNCTIONAL", ,"164","-164"
"Line(00402)", ,"60","LABORATORY","HOME OFFICE FUNCTIONAL", ,"50164","-50164"
"Line(00403)", ,"194","NON ALLOW OH","HOME OFFICE FUNCTIONAL", ,"10130","-10130"
"Line(00404)", ,"194","OCHSNER CLINIC","HOME OFFICE FUNCTIONAL", ,"5198","-5198"
"Line(00405)", ,"5","OTHER ADMIN + GENERAL","HOME OFFICE FUNCTIONAL","3983108", ,"3983108"
"Line(00406)", ,"1","CAP REL COSTS-BLDG & FIXT","HOME OFFICE POOLED","4696596", ,"4696596","9"
"Line(00407)", ,"2","CAP REL COSTS-MVBLE EQUIP","HOME OFFICE POOLED","18298798", ,"18298798","9"
"Line(00408)", ,"6","MAINTENANCE & REPAIRS","HOME OFFICE POOLED","1125860", ,"1125860"
"Line(00500)", , , , ,"166604383","264268576","-97664193"
"Line(00600)", ,"E","OCHSNER CLINIC FOUNDATION","100","BRENTHOUSE","100","HOTEL"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A820010 ","-------------","-------------","-----------",""
"","","","","","","",""," FROM ____________","","",""
"","","","","",""," ________________",""," TO _______________","","",""
"","","","Cost Center/","","","","","Physician/","","5 Percent of",""
"","","Wkst. A","Physician","Total","Professional","Provider","RCE","Provider","Unadjusted","Unadjusted",""
"","","Line #","Identifier","Remuneration","Component","Component","Amount","Component Hours","RCE Limit","RCE Limit",""
"","","1","2","3","4","5","6","7","8","9",""
"Entity[563455] Report(A820010)", ,"Entity[563455] Report(A820010[00100])","Entity[563455] Report(A820010[00200])","Entity[563455] Report(A820010[00300])", ,"Entity[563455] Report(A820010[00500])","Entity[563455] Report(A820010[00600])","Entity[563455] Report(A820010[00700])","Entity[563455] Report(A820010[00800])","Entity[563455] Report(A820010[00900])", , ,"Entity[563455] Report(A820010[01200])","Entity[563455] Report(A820010[01300])", , ,"Entity[563455] Report(A820010[01600])","Entity[563455] Report(A820010[01700])","Entity[563455] Report(A820010[01800])"
"Line(00100)", ,"23","DR. A","17957", ,"17957","200300","96","9245","462", , ,"66","66", , ,"9311","8646","8646"
"Line(00200)", ,"23","DR. B","19523", ,"19523","177200","87","7412","371", , ,"30","30", , ,"7442","12081","12081"
"Line(00300)", ,"23","DR. C","72646", ,"72646","138700","675","45011","2251", , ,"124","124", , ,"45135","27511","27511"
"Line(00400)", ,"23","DR. D","14414", ,"14414","165600","112","8917","446", , ,"86","86", , ,"9003","5411","5411"
"Line(00500)", ,"23","DR. E","94701", ,"94701","208000","438","43800","2190", , ,"161","161", , ,"43961","50740","50740"
"Line(00600)", ,"23","DR. F","30522", ,"30522","196400","205","19357","968", , ,"41","41", , ,"19398","11124","11124"
"Line(00700)", ,"23","DR. G","6626", ,"6626","215700","38","3941","197", , ,"37","37", , ,"3978","2648","2648"
"Line(00800)", ,"23","DR. H","19532", ,"19532","140600","206","13925","696", , ,"74","74", , ,"13999","5533","5533"
"Line(00900)", ,"23","DR. I","67696", ,"67696","208000","508","50800","2540", , ,"27","27", , ,"50827","16869","16869"
"Line(01000)", ,"53","ANESTHESIOLOGY","1881901", ,"1881901","200300","10009","963847","48192", , ,"6888","6888", , ,"970735","911166","911166"
"Line(01100)", ,"50","OPERATING ROOM","122846", ,"122846","208000","508","50800","2540", , ,"206","206", , ,"51006","71840","71840"
"Line(01200)", ,"91","EMERGENCY","1496785", ,"1496785","177200","6657","567125","28356", , ,"2269","2269", , ,"569394","927391","927391"
"Line(01300)", ,"30","ADULTS & PEDIATRICS","169650", ,"169650","177200","1263","107598","5380", , ,"212","212", , ,"107810","61840","61840"
"Line(01400)", ,"30","ADULTS & PEDIATRICS","546359", ,"546359","138700","5074","338348","16917", , ,"935","935", , ,"339283","207076","207076"
"Line(01500)", ,"30","ADULTS & PEDIATRICS","3368022", ,"3368022","165600","26192","2085286","104264", , ,"20097","20097", , ,"2105383","1262639","1262639"
"Line(01600)", ,"30","ADULTS & PEDIATRICS","164524", ,"164524","177200","1632","139034","6952", , ,"1250","1250", , ,"140284","24240","24240"
"Line(01700)", ,"50","OPERATING ROOM","86809", ,"86809","208000","402","40200","2010", , ,"147","147", , ,"40347","46462","46462"
"Line(01800)", ,"52","DELIVERY ROOM & LABOR ROOM","337132", ,"337132","196400","2262","213585","10679", , ,"448","448", , ,"214033","123099","123099"
"Line(01900)", ,"90","OPTHALMOLOGY CLINIC","47558", ,"47558","208000","297","29700","1485", , ,"242","242", , ,"29942","17616","17616"
"Line(02000)", ,"90","OPTHALMOLOGY CLINIC","1092", ,"1092","208000","19","1900","95", , , , , , ,"1900"
"Line(02100)", ,"50","OPERATING ROOM","423421", ,"423421","208000","1890","189000","9450", , ,"954","954", , ,"189954","233467","233467"
"Line(02200)", ,"60","LABORATORY","1590210", ,"1590210","215700","9098","943480","47174", , ,"8889","8889", , ,"952369","637841","637841"
"Line(02300)", ,"30","ADULTS & PEDIATRICS","535786", ,"535786","140600","5652","382054","19103", , ,"2034","2034", , ,"384088","151698","151698"
"Line(02400)", ,"40","SUBPROVIDER - IPF","127242", ,"127242","154100","2170","160768","8038", , ,"602","602", , ,"161370"
"Line(02500)", ,"54","RADIOLOGY-DIAGNOSTIC","3912143", ,"3912143","225300","21965","2379190","118960", , ,"11035","11035", , ,"2390225","1521918","1521918"
"Line(02600)", ,"55","RADIOLOGY-THERAPEUTIC","56906", ,"56906","225300","278","30112","1506", , ,"315","315", , ,"30427","26479","26479"
"Line(02700)", ,"50","OPERATING ROOM","618627", ,"618627","208000","2743","274300","13715", , ,"1388","1388", , ,"275688","342939","342939"
"Line(02800)", ,"50","OPERATING ROOM","255462", ,"255462","208000","4902","490200","24510", , ,"861","861", , ,"491061"
"Line(02900)", ,"41","SUBPROVIDER - IRF","170467", ,"170467","177200","1434","122166","6108", , ,"372","372", , ,"122538","47929","47929"
