"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A000000 ","-------------","-------------","-----------",""
"Line(04200)","NONALLOWABLE EXPENSE","AV", , , , , ,"63", ,"63635"
"Line(04300)","NONALLOWABLE EXPENSE","AV", , , , , ,"65", ,"374"
"Line(04400)","NONALLOWABLE EXPENSE","AV", , , , , ,"66", ,"9847"
"Line(04500)","NONALLOWABLE EXPENSE","AV", , , , , ,"69", ,"236"
"Line(04600)","NONALLOWABLE EXPENSE","AV", , , , , ,"69", ,"6575"
"Line(04700)","NONALLOWABLE EXPENSE","AV", , , , , ,"70", ,"3986"
"Line(04800)","NONALLOWABLE EXPENSE","AV", , , , , ,"71", ,"725"
"Line(04900)","NONALLOWABLE EXPENSE","AV", , , , , ,"74", ,"994"
"Line(05000)","NONALLOWABLE EXPENSE","AV", , , , , ,"76", ,"1970"
"Line(05100)","NONALLOWABLE EXPENSE","AV", , , , , ,"77", ,"171"
"Line(05200)","NONALLOWABLE EXPENSE","AV", , , , , ,"90", ,"45803"
"Line(05300)","NONALLOWABLE EXPENSE","AV", , , , , ,"91", ,"3990"
"Line(05400)","NONALLOWABLE EXPENSE","AV", , , , , ,"92", ,"972"
"Line(05500)","NONALLOWABLE EXPENSE","AV", , , , , ,"94", ,"389"
"Line(05600)","NONALLOWABLE EXPENSE","AV", , , , , ,"105", ,"231"
"Line(05700)","NONALLOWABLE EXPENSE","AV", , , , , ,"112", ,"1264"
"Line(05800)","NONALLOWABLE EXPENSE","AV", , , , , ,"191", ,"7962"
"Line(05900)","NONALLOWABLE EXPENSE","AV", , , , , ,"191", ,"790009"
"Line(06000)","NONALLOWABLE EXPENSE","AV", , , , , ,"191", ,"187659"
"Line(06100)","NONALLOWABLE EXPENSE","AV", , , , , ,"191", ,"72"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AW0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AW0)","Entity[572875] Report(A600AW0[00000])","Entity[572875] Report(A600AW0[00100])", ,"Entity[572875] Report(A600AW0[00300])", ,"Entity[572875] Report(A600AW0[00500])", ,"Entity[572875] Report(A600AW0[00700])", ,"Entity[572875] Report(A600AW0[00900])"
"Line(00100)","MAINTENANCE & REPAIRS","AW", ,"6", ,"996393", ,"5", ,"375720"
"Line(00200)","MAINTENANCE & REPAIRS","AW", , , , , ,"7", ,"25381"
"Line(00300)","MAINTENANCE & REPAIRS","AW", , , , , ,"190", ,"13651"
"Line(00400)","MAINTENANCE & REPAIRS","AW", , , , , ,"191", ,"581641"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AX0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AX0)","Entity[572875] Report(A600AX0[00000])","Entity[572875] Report(A600AX0[00100])", ,"Entity[572875] Report(A600AX0[00300])", ,"Entity[572875] Report(A600AX0[00500])", ,"Entity[572875] Report(A600AX0[00700])", ,"Entity[572875] Report(A600AX0[00900])","Entity[572875] Report(A600AX0[01000])"
"Line(00100)","CHARLESTOWN CAPITAL COSTS","AX", ,"1", ,"1676768", ,"191", ,"1676768","11"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AY0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AY0)","Entity[572875] Report(A600AY0[00000])","Entity[572875] Report(A600AY0[00100])", ,"Entity[572875] Report(A600AY0[00300])", ,"Entity[572875] Report(A600AY0[00500])", ,"Entity[572875] Report(A600AY0[00700])", ,"Entity[572875] Report(A600AY0[00900])","Entity[572875] Report(A600AY0[01000])"
"Line(00100)","CAPITAL CLEAR OUT","AY", ,"1", ,"252191", ,"1", ,"252191","11"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AZ0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AZ0)","Entity[572875] Report(A600AZ0[00000])","Entity[572875] Report(A600AZ0[00100])", ,"Entity[572875] Report(A600AZ0[00300])","Entity[572875] Report(A600AZ0[00400])", , ,"Entity[572875] Report(A600AZ0[00700])","Entity[572875] Report(A600AZ0[00800])"
"Line(00100)","I&R CLEAR OUT SALARY","AZ", ,"18","13013037", , ,"21","20812833"
"Line(00200)","I&R CLEAR OUT SALARY","AZ", ,"22","7799796"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BA0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BA0)","Entity[572875] Report(A600BA0[00000])","Entity[572875] Report(A600BA0[00100])", ,"Entity[572875] Report(A600BA0[00300])", ,"Entity[572875] Report(A600BA0[00500])", ,"Entity[572875] Report(A600BA0[00700])", ,"Entity[572875] Report(A600BA0[00900])"
"Line(00100)","I&R CLEAR OUT OTHER EXPENSE","BA", ,"18", ,"17012875", ,"21", ,"27210106"
"Line(00200)","I&R CLEAR OUT OTHER EXPENSE","BA", ,"22", ,"10197231"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BB0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BB0)","Entity[572875] Report(A600BB0[00000])","Entity[572875] Report(A600BB0[00100])", ,"Entity[572875] Report(A600BB0[00300])", ,"Entity[572875] Report(A600BB0[00500])", ,"Entity[572875] Report(A600BB0[00700])", ,"Entity[572875] Report(A600BB0[00900])"
"Line(00100)","SOMERVILLE RENT & TAXES","BB", ,"5", ,"31095", ,"6", ,"1128407"
"Line(00200)","SOMERVILLE RENT & TAXES","BB", ,"9", ,"21571"
"Line(00300)","SOMERVILLE RENT & TAXES","BB", ,"16", ,"568828"
"Line(00400)","SOMERVILLE RENT & TAXES","BB", ,"54", ,"196129"
"Line(00500)","SOMERVILLE RENT & TAXES","BB", ,"60", ,"4223"
"Line(00600)","SOMERVILLE RENT & TAXES","BB", ,"191", ,"26214"
"Line(00700)","SOMERVILLE RENT & TAXES","BB", ,"191", ,"280347"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BC0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BC0)","Entity[572875] Report(A600BC0[00000])","Entity[572875] Report(A600BC0[00100])", ,"Entity[572875] Report(A600BC0[00300])", ,"Entity[572875] Report(A600BC0[00500])", ,"Entity[572875] Report(A600BC0[00700])", ,"Entity[572875] Report(A600BC0[00900])"
"Line(00100)","RESEARCH LEASES","BC", ,"191", ,"69973", ,"191", ,"69973"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BD0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BD0)","Entity[572875] Report(A600BD0[00000])","Entity[572875] Report(A600BD0[00100])", ,"Entity[572875] Report(A600BD0[00300])", ,"Entity[572875] Report(A600BD0[00500])", ,"Entity[572875] Report(A600BD0[00700])", ,"Entity[572875] Report(A600BD0[00900])","Entity[572875] Report(A600BD0[01000])"
"Line(00100)","PILOT","BD", ,"1", ,"657831", ,"5", ,"694703","13"
"Line(00200)","PILOT","BD", ,"1", ,"660042", ,"6", ,"657832","13"
"Line(00300)","PILOT","BD", ,"1", ,"2725314", ,"190", ,"84493","13"
"Line(00400)","PILOT","BD", ,"76", ,"34662", ,"191", ,"2640821"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BG0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BG0)","Entity[572875] Report(A600BG0[00000])","Entity[572875] Report(A600BG0[00100])", ,"Entity[572875] Report(A600BG0[00300])","Entity[572875] Report(A600BG0[00400])", , ,"Entity[572875] Report(A600BG0[00700])","Entity[572875] Report(A600BG0[00800])"
"Line(00100)","PROTON BEAM SALARY","BG", ,"55","731743", , ,"55","731743"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BH0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BH0)","Entity[572875] Report(A600BH0[00000])","Entity[572875] Report(A600BH0[00100])", ,"Entity[572875] Report(A600BH0[00300])", ,"Entity[572875] Report(A600BH0[00500])", ,"Entity[572875] Report(A600BH0[00700])", ,"Entity[572875] Report(A600BH0[00900])"
"Line(00100)","PROTON BEAM OTHER EXPENSE","BH", ,"55", ,"636333", ,"55", ,"636333"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BI0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BI0)","Entity[572875] Report(A600BI0[00000])","Entity[572875] Report(A600BI0[00100])", ,"Entity[572875] Report(A600BI0[00300])","Entity[572875] Report(A600BI0[00400])", , ,"Entity[572875] Report(A600BI0[00700])","Entity[572875] Report(A600BI0[00800])"
"Line(00100)","TRANSPLANT CENTER SALARY","BI", ,"106","270767", , ,"105","1564434"
"Line(00200)","TRANSPLANT CENTER SALARY","BI", ,"107","962729"
"Line(00300)","TRANSPLANT CENTER SALARY","BI", ,"108","255725"
"Line(00400)","TRANSPLANT CENTER SALARY","BI", ,"109","45128"
"Line(00500)","TRANSPLANT CENTER SALARY","BI", ,"111","30085"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BJ0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BJ0)","Entity[572875] Report(A600BJ0[00000])","Entity[572875] Report(A600BJ0[00100])", ,"Entity[572875] Report(A600BJ0[00300])", ,"Entity[572875] Report(A600BJ0[00500])", ,"Entity[572875] Report(A600BJ0[00700])", ,"Entity[572875] Report(A600BJ0[00900])"
"Line(00100)","TRANSPLANT CENTER OTHER EXPENSE","BJ", ,"106", ,"158243", ,"105", ,"914294"
"Line(00200)","TRANSPLANT CENTER OTHER EXPENSE","BJ", ,"107", ,"562642"
"Line(00300)","TRANSPLANT CENTER OTHER EXPENSE","BJ", ,"108", ,"149452"
"Line(00400)","TRANSPLANT CENTER OTHER EXPENSE","BJ", ,"109", ,"26374"
"Line(00500)","TRANSPLANT CENTER OTHER EXPENSE","BJ", ,"111", ,"17583"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BK0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BK0)","Entity[572875] Report(A600BK0[00000])","Entity[572875] Report(A600BK0[00100])", ,"Entity[572875] Report(A600BK0[00300])","Entity[572875] Report(A600BK0[00400])", , ,"Entity[572875] Report(A600BK0[00700])","Entity[572875] Report(A600BK0[00800])"
"Line(00100)","RESEARCH GRANT ADMIN SALARY","BK", ,"191","2622039", , ,"53","29087"
"Line(00200)","RESEARCH GRANT ADMIN SALARY","BK", , , , , ,"54","84849"
"Line(00300)","RESEARCH GRANT ADMIN SALARY","BK", , , , , ,"60","155113"
"Line(00400)","RESEARCH GRANT ADMIN SALARY","BK", , , , , ,"191","1662236"
"Line(00500)","RESEARCH GRANT ADMIN SALARY","BK", , , , , ,"191","690754"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BL0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BL0)","Entity[572875] Report(A600BL0[00000])","Entity[572875] Report(A600BL0[00100])", ,"Entity[572875] Report(A600BL0[00300])", ,"Entity[572875] Report(A600BL0[00500])", ,"Entity[572875] Report(A600BL0[00700])", ,"Entity[572875] Report(A600BL0[00900])"
"Line(00100)","RESEARCH GRANT ADMIN OTHER EXPENSE","BL", ,"191", ,"971552", ,"53", ,"10913"
"Line(00200)","RESEARCH GRANT ADMIN OTHER EXPENSE","BL", , , , , ,"54", ,"31835"
"Line(00300)","RESEARCH GRANT ADMIN OTHER EXPENSE","BL", , , , , ,"60", ,"58198"
"Line(00400)","RESEARCH GRANT ADMIN OTHER EXPENSE","BL", , , , , ,"191", ,"615027"
"Line(00500)","RESEARCH GRANT ADMIN OTHER EXPENSE","BL", , , , , ,"191", ,"255579"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BM0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BM0)","Entity[572875] Report(A600BM0[00000])","Entity[572875] Report(A600BM0[00100])", ,"Entity[572875] Report(A600BM0[00300])","Entity[572875] Report(A600BM0[00400])", , ,"Entity[572875] Report(A600BM0[00700])","Entity[572875] Report(A600BM0[00800])"
"Line(00100)","POST ORGAN ACQUSITION SALARY","BM", ,"30","3744391", , ,"105","1589329"
"Line(00200)","POST ORGAN ACQUSITION SALARY","BM", , , , , ,"106","482063"
"Line(00300)","POST ORGAN ACQUSITION SALARY","BM", , , , , ,"107","1097329"
"Line(00400)","POST ORGAN ACQUSITION SALARY","BM", , , , , ,"108","342993"
"Line(00500)","POST ORGAN ACQUSITION SALARY","BM", , , , , ,"109","137847"
"Line(00600)","POST ORGAN ACQUSITION SALARY","BM", , , , , ,"110","94830"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BN0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BN0)","Entity[572875] Report(A600BN0[00000])","Entity[572875] Report(A600BN0[00100])", ,"Entity[572875] Report(A600BN0[00300])", ,"Entity[572875] Report(A600BN0[00500])", ,"Entity[572875] Report(A600BN0[00700])", ,"Entity[572875] Report(A600BN0[00900])"
"Line(00100)","POST ORGAN ACQUISITION OTHER EXPENSE","BN", ,"30", ,"1238639", ,"105", ,"619622"
"Line(00200)","POST ORGAN ACQUISITION OTHER EXPENSE","BN", , , , , ,"106", ,"159638"
"Line(00300)","POST ORGAN ACQUISITION OTHER EXPENSE","BN", , , , , ,"107", ,"258969"
"Line(00400)","POST ORGAN ACQUISITION OTHER EXPENSE","BN", , , , , ,"108", ,"121864"
"Line(00500)","POST ORGAN ACQUISITION OTHER EXPENSE","BN", , , , , ,"109", ,"47846"
"Line(00600)","POST ORGAN ACQUISITION OTHER EXPENSE","BN", , , , , ,"110", ,"30700"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BO0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BO0)","Entity[572875] Report(A600BO0[00000])","Entity[572875] Report(A600BO0[00100])", ,"Entity[572875] Report(A600BO0[00300])", ,"Entity[572875] Report(A600BO0[00500])", ,"Entity[572875] Report(A600BO0[00700])", ,"Entity[572875] Report(A600BO0[00900])"
"Line(00100)","RFFR-BOP","BO", ,"50", ,"5885301", ,"30", ,"6902839"
"Line(00200)","RFFR-BOP","BO", ,"69", ,"1017538"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BP0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BP0)","Entity[572875] Report(A600BP0[00000])","Entity[572875] Report(A600BP0[00100])", ,"Entity[572875] Report(A600BP0[00300])", ,"Entity[572875] Report(A600BP0[00500])", ,"Entity[572875] Report(A600BP0[00700])", ,"Entity[572875] Report(A600BP0[00900])"
"Line(00100)","INFUSION","BP", ,"90", ,"378682", ,"30", ,"378682"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BR0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BR0)","Entity[572875] Report(A600BR0[00000])","Entity[572875] Report(A600BR0[00100])", ,"Entity[572875] Report(A600BR0[00300])", ,"Entity[572875] Report(A600BR0[00500])", ,"Entity[572875] Report(A600BR0[00700])", ,"Entity[572875] Report(A600BR0[00900])"
"Line(00100)","RESEARCH FB OH & OH RECOVERIES A&G","BR", ,"4", ,"3654004", ,"5", ,"5000004"
"Line(00200)","RESEARCH FB OH & OH RECOVERIES A&G","BR", ,"191", ,"1346000"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BU0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BU0)","Entity[572875] Report(A600BU0[00000])","Entity[572875] Report(A600BU0[00100])", , , , , , , , ,"Entity[572875] Report(A600BU0[01000])"
"Line(00100)","INTEREST TO NEW BLDG & FX","BU", , , , , , , , ,"11"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BW0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BW0)","Entity[572875] Report(A600BW0[00000])","Entity[572875] Report(A600BW0[00100])", ,"Entity[572875] Report(A600BW0[00300])","Entity[572875] Report(A600BW0[00400])", , ,"Entity[572875] Report(A600BW0[00700])","Entity[572875] Report(A600BW0[00800])"
"Line(00100)","CAT SCAN & MRI SALARY","BW", ,"57","5414496", , ,"54","9731857"
"Line(00200)","CAT SCAN & MRI SALARY","BW", ,"58","4317361"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BX0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BX0)","Entity[572875] Report(A600BX0[00000])","Entity[572875] Report(A600BX0[00100])", ,"Entity[572875] Report(A600BX0[00300])", ,"Entity[572875] Report(A600BX0[00500])", ,"Entity[572875] Report(A600BX0[00700])", ,"Entity[572875] Report(A600BX0[00900])"
"Line(00100)","CAT SCAN & MRI OTHER","BX", ,"57", ,"4256791", ,"54", ,"8212696"
"Line(00200)","CAT SCAN & MRI OTHER","BX", ,"58", ,"3955905"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BY0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BY0)","Entity[572875] Report(A600BY0[00000])","Entity[572875] Report(A600BY0[00100])", ,"Entity[572875] Report(A600BY0[00300])", ,"Entity[572875] Report(A600BY0[00500])", ,"Entity[572875] Report(A600BY0[00700])", ,"Entity[572875] Report(A600BY0[00900])","Entity[572875] Report(A600BY0[01000])"
"Line(00100)","WORKING CAPITAL INTEREST TO A&G","BY", ,"5", ,"6894696", ,"1", ,"6894696","9"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600BZ0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600BZ0)","Entity[572875] Report(A600BZ0[00000])","Entity[572875] Report(A600BZ0[00100])", ,"Entity[572875] Report(A600BZ0[00300])", ,"Entity[572875] Report(A600BZ0[00500])", ,"Entity[572875] Report(A600BZ0[00700])", ,"Entity[572875] Report(A600BZ0[00900])","Entity[572875] Report(A600BZ0[01000])"
"Line(00100)","DEPRECIATION TO NEW BUILDINGS","BZ", ,"1", ,"21713801", ,"5", ,"252451","9"
"Line(00200)","DEPRECIATION TO NEW BUILDINGS","BZ", , , , , ,"6", ,"17798975"
"Line(00300)","DEPRECIATION TO NEW BUILDINGS","BZ", , , , , ,"6", ,"3580670"
"Line(00400)","DEPRECIATION TO NEW BUILDINGS","BZ", , , , , ,"190", ,"81705"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
