"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A000000 ","-------------","-------------","-----------",""
"Line(02700)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"90", ,"258"
"Line(02800)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"90", ,"88949"
"Line(02900)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"90", ,"1888"
"Line(03000)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"90", ,"38378"
"Line(03100)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"90", ,"16264"
"Line(03200)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"90", ,"2717"
"Line(03300)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"90", ,"37962"
"Line(03400)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"90", ,"7"
"Line(03500)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"90", ,"229"
"Line(03600)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"190", ,"217967"
"Line(03700)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"191", ,"23597037"
"Line(03800)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"191", ,"1085819"
"Line(03900)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"194", ,"1490869"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A600CI0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A600CI0)","Entity[549652] Report(A600CI0[00000])","Entity[549652] Report(A600CI0[00100])", ,"Entity[549652] Report(A600CI0[00300])","Entity[549652] Report(A600CI0[00400])","Entity[549652] Report(A600CI0[00500])", ,"Entity[549652] Report(A600CI0[00700])","Entity[549652] Report(A600CI0[00800])","Entity[549652] Report(A600CI0[00900])"
"Line(00100)","NON-PTAS MDS","CI", ,"192","6202263","1973209", ,"4","28742"
"Line(00200)","NON-PTAS MDS","CI", , , , , ,"4","475624","86500"
"Line(00300)","NON-PTAS MDS","CI", , , , , ,"5","6159"
"Line(00400)","NON-PTAS MDS","CI", , , , , ,"13","58327"
"Line(00500)","NON-PTAS MDS","CI", , , , , ,"13","12001"
"Line(00600)","NON-PTAS MDS","CI", , , , , ,"21","2569496"
"Line(00700)","NON-PTAS MDS","CI", , , , , ,"50","498540","988694"
"Line(00800)","NON-PTAS MDS","CI", , , , , ,"53","51748"
"Line(00900)","NON-PTAS MDS","CI", , , , , ,"54","181427"
"Line(01000)","NON-PTAS MDS","CI", , , , , ,"55","199418"
"Line(01100)","NON-PTAS MDS","CI", , , , , ,"60","366338"
"Line(01200)","NON-PTAS MDS","CI", , , , , ,"60","401536"
"Line(01300)","NON-PTAS MDS","CI", , , , , ,"65","2141"
"Line(01400)","NON-PTAS MDS","CI", , , , , ,"90","20204"
"Line(01500)","NON-PTAS MDS","CI", , , , , ,"90","17720"
"Line(01600)","NON-PTAS MDS","CI", , , , , ,"90","84953"
"Line(01700)","NON-PTAS MDS","CI", , , , , ,"90","127304"
"Line(01800)","NON-PTAS MDS","CI", , , , , ,"90","60092"
"Line(01900)","NON-PTAS MDS","CI", , , , , ,"90","5520"
"Line(02000)","NON-PTAS MDS","CI", , , , , ,"90","175987"
"Line(02100)","NON-PTAS MDS","CI", , , , , ,"90","192496"
"Line(02200)","NON-PTAS MDS","CI", , , , , ,"90","132557"
"Line(02300)","NON-PTAS MDS","CI", , , , , ,"90","155404"
"Line(02400)","NON-PTAS MDS","CI", , , , , ,"90","292734"
"Line(02500)","NON-PTAS MDS","CI", , , , , ,"90","85795"
"Line(02600)","NON-PTAS MDS","CI", , , , , ,"90", ,"801145"
"Line(02700)","NON-PTAS MDS","CI", , , , , ,"90", ,"96870"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A600CK0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A600CK0)","Entity[549652] Report(A600CK0[00000])","Entity[549652] Report(A600CK0[00100])", ,"Entity[549652] Report(A600CK0[00300])","Entity[549652] Report(A600CK0[00400])", , ,"Entity[549652] Report(A600CK0[00700])","Entity[549652] Report(A600CK0[00800])"
"Line(00100)","EFFORT FOR NON-PTAS","CK", ,"191","10027833", , ,"4","956572"
"Line(00200)","EFFORT FOR NON-PTAS","CK", ,"13","628308", , ,"4","4261206"
"Line(00300)","EFFORT FOR NON-PTAS","CK", , , , , ,"5","2157327"
"Line(00400)","EFFORT FOR NON-PTAS","CK", , , , , ,"12","87227"
"Line(00500)","EFFORT FOR NON-PTAS","CK", , , , , ,"12","742"
"Line(00600)","EFFORT FOR NON-PTAS","CK", , , , , ,"13","9998"
"Line(00700)","EFFORT FOR NON-PTAS","CK", , , , , ,"13","100375"
"Line(00800)","EFFORT FOR NON-PTAS","CK", , , , , ,"15","4158"
"Line(00900)","EFFORT FOR NON-PTAS","CK", , , , , ,"21","221871"
"Line(01000)","EFFORT FOR NON-PTAS","CK", , , , , ,"50","262"
"Line(01100)","EFFORT FOR NON-PTAS","CK", , , , , ,"54","961522"
"Line(01200)","EFFORT FOR NON-PTAS","CK", , , , , ,"55","407708"
"Line(01300)","EFFORT FOR NON-PTAS","CK", , , , , ,"65","2060"
"Line(01400)","EFFORT FOR NON-PTAS","CK", , , , , ,"90","44864"
"Line(01500)","EFFORT FOR NON-PTAS","CK", , , , , ,"90","16113"
"Line(01600)","EFFORT FOR NON-PTAS","CK", , , , , ,"90","247515"
"Line(01700)","EFFORT FOR NON-PTAS","CK", , , , , ,"90","3774"
"Line(01800)","EFFORT FOR NON-PTAS","CK", , , , , ,"90","12526"
"Line(01900)","EFFORT FOR NON-PTAS","CK", , , , , ,"90","1200"
"Line(02000)","EFFORT FOR NON-PTAS","CK", , , , , ,"192","447863"
"Line(02100)","EFFORT FOR NON-PTAS","CK", , , , , ,"194","711258"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A600CL0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A600CL0)","Entity[549652] Report(A600CL0[00000])","Entity[549652] Report(A600CL0[00100])", ,"Entity[549652] Report(A600CL0[00300])","Entity[549652] Report(A600CL0[00400])","Entity[549652] Report(A600CL0[00500])", ,"Entity[549652] Report(A600CL0[00700])","Entity[549652] Report(A600CL0[00800])","Entity[549652] Report(A600CL0[00900])"
"Line(00100)","RSCH DEPT ADMINISTRATION","CL", ,"13","54266222","8734075", ,"191","54266222","8734075"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A600DA0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A600DA0)","Entity[549652] Report(A600DA0[00000])","Entity[549652] Report(A600DA0[00100])", ,"Entity[549652] Report(A600DA0[00300])", ,"Entity[549652] Report(A600DA0[00500])", ,"Entity[549652] Report(A600DA0[00700])", ,"Entity[549652] Report(A600DA0[00900])"
"Line(00100)","SCIENCE PARK UTILITY","DA", ,"13", ,"3302912", ,"7", ,"3302912"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A600DB0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A600DB0)","Entity[549652] Report(A600DB0[00000])","Entity[549652] Report(A600DB0[00100])", ,"Entity[549652] Report(A600DB0[00300])","Entity[549652] Report(A600DB0[00400])", , ,"Entity[549652] Report(A600DB0[00700])","Entity[549652] Report(A600DB0[00800])"
"Line(00100)","SCI PARK SALARY PAID BY OTHERS","DB", ,"191","1662796", , ,"4","287123"
"Line(00200)","SCI PARK SALARY PAID BY OTHERS","DB", , , , , ,"5","167911"
"Line(00300)","SCI PARK SALARY PAID BY OTHERS","DB", , , , , ,"6","449908"
"Line(00400)","SCI PARK SALARY PAID BY OTHERS","DB", , , , , ,"7","757854"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A600DD0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A600DD0)","Entity[549652] Report(A600DD0[00000])","Entity[549652] Report(A600DD0[00100])", ,"Entity[549652] Report(A600DD0[00300])", ,"Entity[549652] Report(A600DD0[00500])", ,"Entity[549652] Report(A600DD0[00700])", ,"Entity[549652] Report(A600DD0[00900])"
"Line(00100)","COMPENSATED ABSENCES","DD", ,"4", ,"4570297", ,"5", ,"5497197"
"Line(00200)","COMPENSATED ABSENCES","DD", ,"4", ,"2900331", ,"192", ,"2900331"
"Line(00300)","COMPENSATED ABSENCES","DD", ,"4", ,"279487", ,"194", ,"123141"
"Line(00400)","COMPENSATED ABSENCES","DD", ,"13", ,"770554"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A600DF0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A600DF0)","Entity[549652] Report(A600DF0[00000])","Entity[549652] Report(A600DF0[00100])", ,"Entity[549652] Report(A600DF0[00300])","Entity[549652] Report(A600DF0[00400])","Entity[549652] Report(A600DF0[00500])", ,"Entity[549652] Report(A600DF0[00700])","Entity[549652] Report(A600DF0[00800])","Entity[549652] Report(A600DF0[00900])"
"Line(00100)","PHYSICIAN SERVICES","DF", ,"192","6385438","4576071", ,"5","6385438","4576071"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A600DK0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A600DK0)","Entity[549652] Report(A600DK0[00000])","Entity[549652] Report(A600DK0[00100])", ,"Entity[549652] Report(A600DK0[00300])", ,"Entity[549652] Report(A600DK0[00500])", ,"Entity[549652] Report(A600DK0[00700])", ,"Entity[549652] Report(A600DK0[00900])"
"Line(00100)","CONTRACTED PHYSICIANS","DK", ,"192", ,"4134512", ,"50", ,"669616"
"Line(00200)","CONTRACTED PHYSICIANS","DK", , , , , ,"54", ,"808975"
"Line(00300)","CONTRACTED PHYSICIANS","DK", , , , , ,"60", ,"217051"
"Line(00400)","CONTRACTED PHYSICIANS","DK", , , , , ,"90", ,"21067"
"Line(00500)","CONTRACTED PHYSICIANS","DK", , , , , ,"90", ,"242697"
"Line(00600)","CONTRACTED PHYSICIANS","DK", , , , , ,"90", ,"25013"
"Line(00700)","CONTRACTED PHYSICIANS","DK", , , , , ,"90", ,"12300"
"Line(00800)","CONTRACTED PHYSICIANS","DK", , , , , ,"90", ,"497286"
"Line(00900)","CONTRACTED PHYSICIANS","DK", , , , , ,"90", ,"636379"
"Line(01000)","CONTRACTED PHYSICIANS","DK", , , , , ,"90", ,"132603"
"Line(01100)","CONTRACTED PHYSICIANS","DK", , , , , ,"90", ,"283020"
"Line(01200)","CONTRACTED PHYSICIANS","DK", , , , , ,"90", ,"284635"
"Line(01300)","CONTRACTED PHYSICIANS","DK", , , , , ,"90", ,"303870"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A600DN0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A600DN0)","Entity[549652] Report(A600DN0[00000])","Entity[549652] Report(A600DN0[00100])", ,"Entity[549652] Report(A600DN0[00300])","Entity[549652] Report(A600DN0[00400])","Entity[549652] Report(A600DN0[00500])", ,"Entity[549652] Report(A600DN0[00700])","Entity[549652] Report(A600DN0[00800])","Entity[549652] Report(A600DN0[00900])"
"Line(00100)","COST RELATED TO ICAC","DN", ,"90","267826","92163", ,"13","267826","92163"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A600DR0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A600DR0)","Entity[549652] Report(A600DR0[00000])","Entity[549652] Report(A600DR0[00100])", ,"Entity[549652] Report(A600DR0[00300])", ,"Entity[549652] Report(A600DR0[00500])", ,"Entity[549652] Report(A600DR0[00700])", ,"Entity[549652] Report(A600DR0[00900])"
"Line(00100)","PROTOCOL RESEARCH","DR", ,"5", ,"11206201", ,"191", ,"11206201"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A600DS0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A600DS0)","Entity[549652] Report(A600DS0[00000])","Entity[549652] Report(A600DS0[00100])", ,"Entity[549652] Report(A600DS0[00300])","Entity[549652] Report(A600DS0[00400])","Entity[549652] Report(A600DS0[00500])", ,"Entity[549652] Report(A600DS0[00700])","Entity[549652] Report(A600DS0[00800])","Entity[549652] Report(A600DS0[00900])"
"Line(00100)","EC COST","DS", ,"30","1977336","738947", ,"90","1977336","738947"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A700001 ","-------------","-------------","-----------",""
"","","","","","Acquisitions","","","Disposals","","Fully"
"","","","","Beginning","","","","and","Ending","Depreciated"
"","","Description","","Balances","Purchases","Donation","Total","Retirements","Balance","Assets"
"","","","","1","2","3","4","5","6","7"
"Entity[549652] Report(A700001)", ,"Entity[549652] Report(A700001[00100])","Entity[549652] Report(A700001[00200])", ,"Entity[549652] Report(A700001[00400])","Entity[549652] Report(A700001[00500])","Entity[549652] Report(A700001[00600])"
"Line(00100)", ,"196749455","17511193", ,"17511193","426806","213833842"
"Line(00200)", ,"12258492","431437", ,"431437", ,"12689929"
"Line(00300)", ,"2147483647","109005258", ,"109005258", ,"2147483647"
"Line(00400)", ,"41124794","5862518", ,"5862518", ,"46987312"
"Line(00600)", ,"819789250","176455246", ,"176455246","39566082","956678414"
"Line(00800)", ,"2147483647","309265652", ,"309265652","39992888","2147483647"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A700003 ","-------------","-------------","-----------",""
"","","","","","Acquisitions","","","Disposals","","Fully"
"","","","","Beginning","","","","and","Ending","Depreciated"
"","","Description","","Balances","Purchases","Donation","Total","Retirements","Balance","Assets"
"","","","","1","2","3","4","5","6","7"
"Entity[549652] Report(A700003)", , , , ,"Entity[549652] Report(A700003[00400])", , , , ,"Entity[549652] Report(A700003[00900])","Entity[549652] Report(A700003[01000])", ,"Entity[549652] Report(A700003[01200])", , ,"Entity[549652] Report(A700003[01500])"
"Line(00100)", , , , ,"1"
"Line(00101)", , , , , , , , , ,"27162093", , , , , ,"27162093"
"Line(00102)", , , , , , , , , ,"20390395", , , , , ,"20390395"
"Line(00103)", , , , , , , , , ,"1011999", , , , , ,"1011999"
"Line(00104)", , , , , , , , , ,"14040649", , , , , ,"14040649"
"Line(00105)", , , , , , , , , ,"3358029", , , , , ,"3358029"
"Line(00106)", , , , , , , , , ,"66358", , , , , ,"66358"
"Line(00107)", , , , , , , , , ,"921571", , , , , ,"921571"
"Line(00108)", , , , , , , , , ,"37001", , , , , ,"37001"
"Line(00109)", , , , , , , , , ,"5943646", , , , , ,"5943646"
"Line(00110)", , , , , , , , , ,"1701340", , , , , ,"1701340"
"Line(00111)", , , , , , , , , ,"45989", , , , , ,"45989"
"Line(00112)", , , , , , , , , ,"7047420", , , , , ,"7047420"
"Line(00113)", , , , , , , , , ,"3890105", , , , , ,"3890105"
"Line(00115)", , , , , , , , , ,"3011952", , , , , ,"3011952"
"Line(00116)", , , , , , , , , ,"2705451", , , , , ,"2705451"
"Line(00117)", , , , , , , , , ,"4649867", , , , , ,"4649867"
"Line(00118)", , , , , , , , , ,"3536871", , , , , ,"3536871"
"Line(00119)", , , , , , , , , ,"368907", , , , , ,"368907"
"Line(00120)", , , , , , , , , ,"661715", , , , , ,"661715"
"Line(00121)", , , , , , , , , ,"18405246", , , , , ,"18405246"
"Line(00122)", , , , , , , , , ,"1779776", , , , , ,"1779776"
"Line(00123)", , , , , , , , , ,"7323991", , , , , ,"7323991"
"Line(00124)", , , , , , , , , ,"567270", , , , , ,"567270"
"Line(00125)", , , , , , , , , ,"636077", , , , , ,"636077"
"Line(00126)", , , , , , , , , ,"1367784", , , , , ,"1367784"
"Line(00127)", , , , , , , , , ,"852847", , , , , ,"852847"
"Line(00128)", , , , , , , , , ,"467355", , , , , ,"467355"
"Line(00129)", , , , , , , , , ,"6964020", , , , , ,"6964020"
"Line(00130)", , , , , , , , , ,"3980473", , , , , ,"3980473"
"Line(00131)", , , , , , , , , ,"1970827", , , , , ,"1970827"
"Line(00132)", , , , , , , , , ,"2972623", , , , , ,"2972623"
"Line(00133)", , , , , , , , , ,"82752", , , , , ,"82752"
"Line(00134)", , , , , , , , , ,"69234", , , , , ,"69234"
"Line(00135)", , , , , , , , , ,"60409", , , , , ,"60409"
"Line(00136)", , , , , , , , , ,"974772", , , , , ,"974772"
"Line(00137)", , , , , , , , , ,"6289907", , , , , ,"6289907"
"Line(00138)", , , , , , , , , ,"5215968", , , , , ,"5215968"
"Line(00139)", , , , , , , , , ,"239040", , , , , ,"239040"
"Line(00140)", , , , , , , , , ,"4563943", , , , , ,"4563943"
"Line(00141)", , , , , , , , , ,"140908", , , , , ,"140908"
"Line(00142)", , , , , , , , , ,"750636", , , , , ,"750636"
"Line(00200)", , , , , , , , , ,"115444810","15802730", ,"7013226", , ,"138260766"
"Line(00201)", , , , , , , , , ,"2365978", , , , , ,"2365978"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A800000 ","-------------","-------------","-----------",""
"","DESCRIPTION (1)","","","WORKSHEET A TO/FROM WHICH","","Wkst."
"","","","","THE AMOUNT IS TO BE ADJUSTED","","A-7"
"","","BASIS/CODE (2)","AMOUNT","COST CENTER","LINE #","Ref."
"","","1","2","3","4","5"
"Entity[549652] Report(A800000)","Entity[549652] Report(A800000[00000])","Entity[549652] Report(A800000[00100])","Entity[549652] Report(A800000[00200])","Entity[549652] Report(A800000[00300])","Entity[549652] Report(A800000[00400])","Entity[549652] Report(A800000[00500])"
"Line(00900)", ,"A","-4875972","MAINTENANCE & REPAIRS","6"
"Line(01000)", , ,"-54837839"
"Line(01200)", , ,"21176710"
"Line(01400)", ,"A","-13646395","CAFETERIA","11"
"Line(02601)", ,"A","11610646", , ,"9"
"Line(02602)", ,"A","18972975", , ,"9"
"Line(02603)", ,"A","1011999", , ,"9"
"Line(02604)", ,"A","14040649", , ,"9"
"Line(02605)", ,"A","3358029", , ,"9"
"Line(02606)", ,"A","66358", , ,"9"
"Line(02607)", ,"A","884289", , ,"9"
"Line(02608)", ,"A","37001", , ,"9"
"Line(02609)", ,"A","5943646", , ,"9"
"Line(02610)", ,"A","1349433", , ,"9"
"Line(02611)", ,"A","45989", , ,"9"
"Line(02612)", ,"A","7047420", , ,"9"
"Line(02613)", ,"A","3890105", , ,"9"
"Line(02615)", ,"A","3011952", , ,"9"
"Line(02616)", ,"A","2705451", , ,"9"
"Line(02618)", ,"A","3536871", , ,"9"
"Line(02619)", ,"A","368907", , ,"9"
"Line(02620)", ,"A","661715", , ,"9"
"Line(02621)", ,"A","18405246", , ,"9"
"Line(02622)", ,"A","1167637", , ,"9"
"Line(02623)", ,"A","7323991", , ,"9"
"Line(02624)", ,"A","567270", , ,"9"
"Line(02625)", ,"A","636077", , ,"9"
"Line(02626)", ,"A","1367784", , ,"9"
"Line(02627)", ,"A","852847", , ,"9"
"Line(02628)", ,"A","467355", , ,"9"
"Line(02629)", ,"A","6951200", , ,"9"
"Line(02630)", ,"A","3980473", , ,"9"
"Line(02631)", ,"A","1970827", , ,"9"
"Line(02632)", ,"A","2972623", , ,"9"
"Line(02633)", ,"A","82752", , ,"9"
"Line(02634)", ,"A","69234", , ,"9"
"Line(02635)", ,"A","60409", , ,"9"
"Line(02636)", ,"A","974772", , ,"9"
"Line(02637)", ,"A","6289907", , ,"9"
"Line(02638)", ,"A","5215968", , ,"9"
"Line(02639)", ,"A","239040", , ,"9"
"Line(02640)", ,"A","4563943", , ,"9"
"Line(02641)", ,"A","140908", , ,"9"
"Line(02642)", ,"A","750636", , ,"9"
"Line(02701)", ,"A","2365978", , ,"9"
"Line(03702)","MISC INCOME- FG 10","A","-3092","DATA PROCESSING","5"
"Line(03703)","MISC INCOME- FG 10","A","-3791399","OTHER ADMINISTRATIVE AND GENERAL","5"
"Line(03704)","MISC INCOME- FG 10","A","-1928116","MAINTENANCE & REPAIRS","6"
"Line(03705)","MISC INCOME- FG 10","A","-8551","OPERATION OF PLANT","7"
"Line(03706)","MISC INCOME- FG 10","A","-21880","DIVISION OF RADIOLOGY ONCOLOGY","12"
"Line(03707)","MISC INCOME- FG 10","A","-47550","PATIENT CARE ADMINISTRATION","13"
"Line(03708)","MISC INCOME- FG 10","A","-36059","CLINIC ADMINISTRATION","13"
"Line(03709)","MISC INCOME- FG 10","A","-225","I&R SERVICES-SALARY & FRINGES APPRV","21"
"Line(03710)","MISC INCOME- FG 10","A","-7044","PARAMED ED PROGRAM- PASTORAL CARE","23"
"Line(03711)","MISC INCOME- FG 10","A","-28526","RADIOLOGY-DIAGNOSTIC","54"
"Line(03712)","MISC INCOME- FG 10","A","-251","RADIOLOGY-THERAPEUTIC","55"
"Line(03713)","MISC INCOME- FG 10","A","-1326","LABORATORY- PATHOLOGY","60"
"Line(03714)","MISC INCOME- FG 10","A","-400","CLINIC- HEMATOLOGY- LEUK/BIT","90"
"Line(03715)","MISC INCOME- FG 10","A","-200","CLINIC- NEUROLOGY","90"
"Line(03716)","MISC INCOME- FG 30","A","-35344","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(03717)","MISC INCOME- FG 30","A","-3447758","OTHER ADMINISTRATIVE AND GENERAL","5"
"Line(03718)","MISC INCOME- FG 30","A","-650","MAINTENANCE & REPAIRS","6"
"Line(03719)","MISC INCOME- FG 30","A","-22211","OPERATION OF PLANT","7"
"Line(03720)","MISC INCOME- FG 30","A","-80401","PATIENT CARE ADMINISTRATION","13"
"Line(03721)","MISC INCOME- FG 30","A","-3238","NURSING ADMINISTRATION","13"
"Line(03722)","MISC INCOME- FG 30","A","-13929","CLINIC ADMINISTRATION","13"
"Line(03723)","MISC INCOME- FG 30","A","-6259","LAB ADMINISTRATION","13"
"Line(03724)","MISC INCOME- FG 30","A","-19053","PHARMACY","15"
"Line(03725)","MISC INCOME- FG 30","A","-314431","MEDICAL RESEARCH LIBRARY","16"
"Line(03726)","MISC INCOME- FG 30","A","-96","SOCIAL SERVICE","17"
"Line(03727)","MISC INCOME- FG 30","A","-10668","I&R SERVICES-SALARY & FRINGES APPRV","21"
"Line(03728)","MISC INCOME- FG 30","A","-1108951","PARAMED ED PROGRAM","23"
"Line(03729)","MISC INCOME- FG 30","A","-500","INTENSIVE CARE UNIT","31"
"Line(03730)","MISC INCOME- FG 30","A","-6305","ANESTHESIOLOGY","53"
"Line(03731)","MISC INCOME- FG 30","A","-213919","RADIOLOGY-DIAGNOSTIC","54"
"Line(03732)","MISC INCOME- FG 30","A","-471734","RADIOLOGY-THERAPEUTIC","55"
"Line(03733)","MISC INCOME- FG 30","A","-4625","RADIOISOTOPE","56"
"Line(03734)","MISC INCOME- FG 30","A","-58045","WHOLE BLOOD & PACKED RED BLOOD CELL","62"
"Line(03735)","MISC INCOME- FG 30","A","-140425","CLINIC- BMT","90"
"Line(03736)","MISC INCOME- FG 30","A","-353031","CLINIC- MEDICAL SPECIALTIES","90"
"Line(03737)","MISC INCOME- FG 30","A","-3882","CLINIC- SURGERY","90"
