"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A000000 ","-------------","-------------","-----------",""
"Line(02000)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"90","4562"
"Line(02100)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"90","15240"
"Line(02200)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"90","41678"
"Line(02300)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"90","19012"
"Line(02400)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"90","2749"
"Line(02500)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"90","42269"
"Line(02600)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"90","411260"
"Line(02700)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"90","68702"
"Line(02800)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"91","1313634"
"Line(02900)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"91","71579"
"Line(03000)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"105","49941"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A600AB0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A600AB0)","Entity[562588] Report(A600AB0[00000])","Entity[562588] Report(A600AB0[00100])", ,"Entity[562588] Report(A600AB0[00300])","Entity[562588] Report(A600AB0[00400])", , ,"Entity[562588] Report(A600AB0[00700])","Entity[562588] Report(A600AB0[00800])"
"Line(00100)","KIDNEY ACQUISTION SALARY","AB", ,"90","316771", , ,"105","361796"
"Line(00200)","KIDNEY ACQUISTION SALARY","AB", ,"106","4681"
"Line(00300)","KIDNEY ACQUISTION SALARY","AB", ,"109","28058"
"Line(00400)","KIDNEY ACQUISTION SALARY","AB", ,"112","12286"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A600AC0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A600AC0)","Entity[562588] Report(A600AC0[00000])","Entity[562588] Report(A600AC0[00100])", ,"Entity[562588] Report(A600AC0[00300])","Entity[562588] Report(A600AC0[00400])", , ,"Entity[562588] Report(A600AC0[00700])","Entity[562588] Report(A600AC0[00800])"
"Line(00100)","HEART ACQUISTION SALARY","AC", ,"90","94988", , ,"106","168044"
"Line(00200)","HEART ACQUISTION SALARY","AC", ,"105","38832"
"Line(00300)","HEART ACQUISTION SALARY","AC", ,"112","34224"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A600AD0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A600AD0)","Entity[562588] Report(A600AD0[00000])","Entity[562588] Report(A600AD0[00100])", ,"Entity[562588] Report(A600AD0[00300])", ,"Entity[562588] Report(A600AD0[00500])", ,"Entity[562588] Report(A600AD0[00700])", ,"Entity[562588] Report(A600AD0[00900])"
"Line(00100)","HEART AND PANCREAS ORGAN ACQUISTION","AD", ,"90", ,"558432", ,"105", ,"514650"
"Line(00200)","HEART AND PANCREAS ORGAN ACQUISTION","AD", ,"109", ,"50325", ,"106", ,"94107"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A600AE0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A600AE0)","Entity[562588] Report(A600AE0[00000])","Entity[562588] Report(A600AE0[00100])", ,"Entity[562588] Report(A600AE0[00300])", ,"Entity[562588] Report(A600AE0[00500])", ,"Entity[562588] Report(A600AE0[00700])", ,"Entity[562588] Report(A600AE0[00900])"
"Line(00100)","HEART AND PANCREAS OTH EXP","AE", ,"109", ,"190066", ,"105", ,"190066"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A600AF0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A600AF0)","Entity[562588] Report(A600AF0[00000])","Entity[562588] Report(A600AF0[00100])", ,"Entity[562588] Report(A600AF0[00300])","Entity[562588] Report(A600AF0[00400])", , ,"Entity[562588] Report(A600AF0[00700])","Entity[562588] Report(A600AF0[00800])"
"Line(00100)","TRANSPLANT SALARY","AF", ,"105","91399", , ,"90","102430"
"Line(00200)","TRANSPLANT SALARY","AF", ,"109","11031", , ,"105","875252"
"Line(00300)","TRANSPLANT SALARY","AF", ,"90","875252"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A700001 ","-------------","-------------","-----------",""
"","","","","","Acquisitions","","","Disposals","","Fully"
"","","","","Beginning","","","","and","Ending","Depreciated"
"","","Description","","Balances","Purchases","Donation","Total","Retirements","Balance","Assets"
"","","","","1","2","3","4","5","6","7"
"Entity[562588] Report(A700001)", ,"Entity[562588] Report(A700001[00100])","Entity[562588] Report(A700001[00200])", ,"Entity[562588] Report(A700001[00400])","Entity[562588] Report(A700001[00500])","Entity[562588] Report(A700001[00600])"
"Line(00100)", ,"30522471","9746831", ,"9746831", ,"40269302"
"Line(00200)", ,"13779106","26003", ,"26003", ,"13805109"
"Line(00300)", ,"441936006","89356323", ,"89356323", ,"531292329"
"Line(00500)", ,"135457346", , , ,"28104251","107353095"
"Line(00600)", ,"578293421", , , ,"258962185","319331236"
"Line(00800)", ,"1199988350","99129157", ,"99129157","287066436","1012051071"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A700002 ","-------------","-------------","-----------",""
"","","","","","Acquisitions","","","Disposals","","Fully"
"","","","","Beginning","","","","and","Ending","Depreciated"
"","","Description","","Balances","Purchases","Donation","Total","Retirements","Balance","Assets"
"","","","","1","2","3","4","5","6","7"
"Entity[562588] Report(A700002)", , , , , , , , , ,"Entity[562588] Report(A700002[00900])", , , , , ,"Entity[562588] Report(A700002[01500])"
"Line(00100)", , , , , , , , , ,"1986806", , , , , ,"1986806"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A700003 ","-------------","-------------","-----------",""
"","","","","","Acquisitions","","","Disposals","","Fully"
"","","","","Beginning","","","","and","Ending","Depreciated"
"","","Description","","Balances","Purchases","Donation","Total","Retirements","Balance","Assets"
"","","","","1","2","3","4","5","6","7"
"Entity[562588] Report(A700003)", ,"Entity[562588] Report(A700003[00100])", ,"Entity[562588] Report(A700003[00300])","Entity[562588] Report(A700003[00400])", , , , ,"Entity[562588] Report(A700003[00900])", , , , , ,"Entity[562588] Report(A700003[01500])"
"Line(00100)", ,"638645424", ,"638645424","1", , , , ,"58426439", , , , , ,"58426439"
"Line(00101)", , , , , , , , , ,"2165619", , , , , ,"2165619"
"Line(00200)", ,"319331236", ,"319331236","0", , , , ,"61112404", , , , , ,"61112404"
"Line(00201)", , , , , , , , , ,"1959668", , , , , ,"1959668"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A800000 ","-------------","-------------","-----------",""
"","DESCRIPTION (1)","","","WORKSHEET A TO/FROM WHICH","","Wkst."
"","","","","THE AMOUNT IS TO BE ADJUSTED","","A-7"
"","","BASIS/CODE (2)","AMOUNT","COST CENTER","LINE #","Ref."
"","","1","2","3","4","5"
"Entity[562588] Report(A800000)","Entity[562588] Report(A800000[00000])","Entity[562588] Report(A800000[00100])","Entity[562588] Report(A800000[00200])","Entity[562588] Report(A800000[00300])","Entity[562588] Report(A800000[00400])"
"Line(01000)", , ,"-215884569"
"Line(01200)", , ,"176260810"
"Line(03300)","OTHER OPERATING REVENUE - LAB SERVIC","B","-8443440","LABORATORY","60"
"Line(03301)","OTHER OPERATING REVENUE - MISCELLANO","B","-483646","ADMINISTRATIVE & GENERAL","5"
"Line(03302)","OTHER OPERATING REVENUE - MISCELLANO","B","-3492487","DIETARY","10"
"Line(03303)","OTHER OPERATING REVENUE - MISCELLANO","B","-329408","CHILDRENS DIETARY","10"
"Line(03304)","OTHER OPERATING REVENUE - MISCELLANO","B","-4470","NURSING ADMINISTRATION","13"
"Line(03305)","OTHER OPERATING REVENUE - MISCELLANO","B","-336070","PHARMACY","15"
"Line(03306)","OTHER OPERATING REVENUE - MISCELLANO","B","-65","I&R SERVICES-SALARY & FRINGES APPRV","21"
"Line(03307)","OTHER OPERATING REVENUE - MISCELLANO","B","-125277","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03308)","OTHER OPERATING REVENUE - MISCELLANO","B","-24243","OPERATING ROOM","50"
"Line(03309)","OTHER OPERATING REVENUE - MISCELLANO","B","16207","ANESTHESIOLOGY","53"
"Line(03310)","OTHER OPERATING REVENUE - MISCELLANO","B","-41869","RADIOLOGY-DIAGNOSTIC","54"
"Line(03311)","OTHER OPERATING REVENUE - MISCELLANO","B","-5405","ANATOMIC PATHOLOGY","60"
"Line(03312)","OTHER OPERATING REVENUE - MISCELLANO","B","-2839","BLOOD STORING  PROCESSING & TRANS.","63"
"Line(03313)","OTHER OPERATING REVENUE - MISCELLANO","B","-6493","INTRAVENOUS THERAPY","64"
"Line(03314)","OTHER OPERATING REVENUE - MISCELLANO","B","-5625","PULMONARY LAB","65"
"Line(03315)","OTHER OPERATING REVENUE - MISCELLANO","B","-7902","PHYSICAL THERAPY","66"
"Line(03316)","OTHER OPERATING REVENUE - MISCELLANO","B","-96861","AUDIOLOGY","68"
"Line(03317)","OTHER OPERATING REVENUE - MISCELLANO","B","-39510","ELECTROENCEPHALOGRAPHY","70"
"Line(03318)","OTHER OPERATING REVENUE - MISCELLANO","B","-3224","CARDIAC REHAB","76"
"Line(03319)","OTHER OPERATING REVENUE - MISCELLANO","B","-854238","CLINIC","90"
"Line(03320)","OTHER OPERATING REVENUE - MISCELLANO","B","-3750","CLINIC-KILLEEN","90"
"Line(03321)","OTHER OPERATING REVENUE - MISCELLANO","B","-460","CLINIC-FPC","90"
"Line(03322)","OTHER OPERATING REVENUE - MISCELLANO","B","-200","CLINIC-GATESVILLE","90"
"Line(03323)","OTHER OPERATING REVENUE - MISCELLANO","B","-63889","CLINIC-WACO","90"
"Line(03324)","OTHER OPERATING REVENUE - MISCELLANO","B","-80","CLINIC-BELLMEAD","90"
"Line(03325)","OTHER OPERATING REVENUE - MISCELLANO","B","-330","CLINIC-HEMINGWAY","90"
"Line(03326)","OTHER OPERATING REVENUE - MISCELLANO","B","-900","CLINIC-WESTFIELD","90"
"Line(03327)","OTHER OPERATING REVENUE - MISCELLANO","B","-150","CLINIC CHILDRENS","90"
"Line(03328)","OTHER OPERATING REVENUE - MISCELLANO","B","-350101","EMERGENCY","91"
"Line(03329)","OTHER OPERATING REVENUE - MISCELLANO","B","-455757","HOSPICE","116"
"Line(03330)","OTHER OPERATING REVENUE - PHYSICIAN","B","-250000","ADMINISTRATIVE & GENERAL","5"
"Line(03331)","OTHER OPERATING REVENUE - PHYSICIAN","B","-3545655","I&R SERVICES-SALARY & FRINGES APPRV","21"
"Line(03332)","OTHER OPERATING REVENUE - PHYSICIAN","B","-78156","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03333)","OTHER OPERATING REVENUE - PHYSICIAN","B","-1493004","ANESTHESIOLOGY","53"
"Line(03334)","OTHER OPERATING REVENUE - PHYSICIAN","B","-186938","RADIOLOGY-DIAGNOSTIC","54"
"Line(03335)","OTHER OPERATING REVENUE - PHYSICIAN","B","-168431","CLINIC","90"
"Line(03336)","OTHER OPERATING REVENUE - PHYSICIAN","B","-2218919","CLINIC-HEMINGWAY","90"
"Line(03337)","OTHER OPERATING REVENUE - SPONSORSHI","B","-78385","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03338)","OTHER OPERATING REVENUE - EDUCATION","B","-25820","ADMINISTRATIVE & GENERAL","5"
"Line(03339)","OTHER OPERATING REVENUE - EDUCATION","B","-212680","NURSING ADMINISTRATION","13"
"Line(03340)","OTHER OPERATING REVENUE - EDUCATION","B","-411795","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03341)","OTHER OPERATING REVENUE - EDUCATION","B","-825","RESPIRATORY THERAPY","65"
"Line(03342)","OTHER OPERATING REVENUE - PROD SALES","B","-66151","OPERATING ROOM","50"
"Line(03343)","OTHER OPERATING REVENUE - PROD SALES","B","-2596491","CLINIC","90"
"Line(03344)","OTHER OPERATING REVENUE - PROD SALES","B","-13421","CLINIC-NORTHSIDE","90"
"Line(03345)","OTHER OPERATING REVENUE - PROD SALES","B","-638","CLINIC-KILLEEN WEST","90"
"Line(03346)","OTHER OPERATING REVENUE - PROD SALES","B","-324846","CLINIC-HARKER HTS","90"
"Line(03347)","OTHER OPERATING REVENUE - PROD SALES","B","-195514","CLINIC-WACO","90"
"Line(03363)","FY14 IDENTIFIED NON-ALLOWABLE SALARY","A","-12615","HOUSEKEEPING","9"
"Line(03364)","COMMUNITY CONTRIBUTIONS","A","-550","ADMINISTRATIVE & GENERAL","5"
"Line(03365)","COMMUNITY CONTRIBUTIONS","A","-58935","SOCIAL SERVICE","17"
"Line(03366)","COMMUNITY CONTRIBUTIONS","A","-149239","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03367)","COMMUNITY CONTRIBUTIONS","A","-1778","KIDNEY ACQUISITION","105"
"Line(03368)","COMMUNITY CONTRIBUTIONS","A","-13959","HEART ACQUISITION","106"
"Line(03369)","COMMUNITY CONTRIBUTIONS","A","-1798","NON CERTIFIED ORGANS","112"
"Line(03370)","COMMUNITY CONTRIBUTIONS","A","-325","HOSPICE","116"
"Line(03371)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-71","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(03372)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-61737","ADMINISTRATIVE & GENERAL","5"
"Line(03373)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-1507","OPERATION OF PLANT","7"
"Line(03374)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-34","CHILDRENS HOUSEKEEPING","9"
"Line(03375)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-1041","DIETARY","10"
"Line(03376)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-139","CHILDRENS DIETARY","10"
"Line(03377)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-3997","NURSING ADMINISTRATION","13"
"Line(03378)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-144","CHILDREN NURSING ADMINISTRATION","13"
"Line(03379)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-55","CHILDRENS CENTRAL SERVICE & SUPPLY","14"
"Line(03380)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-2843","PHARMACY","15"
"Line(03381)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-934","CHILDRENS PHARMACY","15"
"Line(03382)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-68","SOCIAL SERVICE","17"
"Line(03383)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-21","CHILDRENS SOCIAL SERVICE","17"
"Line(03384)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-30993","I&R SERVICES-SALARY & FRINGES APPRV","21"
"Line(03385)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-16540","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03386)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-131","MEDICAL TECHNOLOGY PROGRAM","23"
"Line(03387)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-327","CLINICAL PASTORAL EDUCATION PROGRAM","23"
"Line(03388)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-1044","PHARM-D PROGRAM","23"
"Line(03389)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-1945","ADULTS & PEDIATRICS","30"
"Line(03390)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-559","INTENSIVE CARE UNIT","31"
"Line(03391)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-40","NEONATAL INTENSIVE CARE UNIT","31"
"Line(03392)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-34","CHILDRENS INTENSIVE CARE UNIT","31"
"Line(03393)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-4","SUBPROVIDER - IPF","40"
"Line(03394)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-31165","OPERATING ROOM","50"
"Line(03395)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-809","CHILDRENS OPERATING ROOM","50"
"Line(03396)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-37062","ANESTHESIOLOGY","53"
"Line(03397)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-1345","CHILDRENS ANESTHESIOLOGY","53"
"Line(03398)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-19809","RADIOLOGY-DIAGNOSTIC","54"
"Line(03399)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-26","CHILDRENS RADIOLOGY - DIAGNOSTIC","54"
"Line(03400)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-7782","RADIOLOGY-THERAPEUTIC","55"
"Line(03401)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-6","RADIOISOTOPE","56"
"Line(03402)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-11","CT SCAN","57"
"Line(03403)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-913","CARDIAC CATHETERIZATION","59"
"Line(03404)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-1365","LABORATORY","60"
"Line(03405)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-10155","ANATOMIC PATHOLOGY","60"
"Line(03406)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-356","HISTOCOMPATABILITY","60"
"Line(03407)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-1681","BLOOD STORING  PROCESSING & TRANS.","63"
"Line(03408)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-367","INTRAVENOUS THERAPY","64"
"Line(03409)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-6562","RESPIRATORY THERAPY","65"
"Line(03410)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-520","PULMONARY LAB","65"
"Line(03411)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-105","CHILDRENS RESPIRATORY THERAPY","65"
"Line(03412)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-1220","PHYSICAL THERAPY","66"
"Line(03413)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-39","CHILDRENS PHYSICAL THERAPY","66"
"Line(03414)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-58","OCCUPATIONAL THERAPY","67"
"Line(03415)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-9","CHILDRENS OCCUPATIONAL THERAPY","67"
"Line(03416)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-763","SPEECH PATHOLOGY","68"
"Line(03417)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-2617","AUDIOLOGY","68"
"Line(03418)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-43","CHILDRENS SPEECH PATHOLOGY","68"
"Line(03419)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-8113","ELECTROENCEPHALOGRAPHY","70"
"Line(03420)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-5057","RENAL DIALYSIS","74"
"Line(03421)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-298","CARDIAC REHAB","76"
"Line(03422)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-121051","CLINIC","90"
"Line(03423)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-5214","CLINIC-KILLEEN","90"
"Line(03424)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-2744","CLINIC-FPC","90"
"Line(03425)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-4051","CLINIC-NORTHSIDE","90"
"Line(03426)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-4848","CLINIC-BELTON","90"
"Line(03427)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-1212","CLINIC-KILLEEN WEST","90"
"Line(03428)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-384","CLINIC-KILLEEN CANCER CENTER","90"
"Line(03429)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-1024","CLINIC-SALADO","90"
"Line(03430)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-1336","CLINIC-TEMPLE TOWNE CTR","90"
"Line(03431)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-831","CLINIC-GATESVILLE","90"
"Line(03432)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-1389","CLINIC-HARKER HTS","90"
"Line(03433)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-607","CLINIC- WEST TEMPLE PEDICATRICS","90"
"Line(03434)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-11","CLINIC-MOODY","90"
"Line(03435)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-893","CLINIC-HEWITT","90"
"Line(03436)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-13972","CLINIC-WACO","90"
"Line(03437)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-2287","CLINIC-BELLMEAD","90"
"Line(03438)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-1923","CLINIC-CAMERON","90"
"Line(03439)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-7716","CLINIC-HEMINGWAY","90"
"Line(03440)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-3440","CLINIC-WESTFIELD","90"
"Line(03441)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-8403","CLINIC CHILDRENS","90"
"Line(03442)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-9633","EMERGENCY","91"
"Line(03443)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-1679","CHILDRENS EMERGENCY","91"
"Line(03444)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-315","HOME PROGRAM DIALYSIS","94"
"Line(03445)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-104","HOME HEALTH AGENCY","101"
"Line(03446)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-2383","KIDNEY ACQUISITION","105"
"Line(03447)","NONALLOWABLE TRAVEL EXPENSES OFFSET","A","-1565","HOSPICE","116"
"Line(03448)","PROMOTIONAL ITEMS","B","-19682","ADMINISTRATIVE & GENERAL","5"
"Line(03449)","PROMOTIONAL ITEMS","B","-758","OPERATION OF PLANT","7"
"Line(03450)","PROMOTIONAL ITEMS","B","-133","HOUSEKEEPING","9"
"Line(03451)","PROMOTIONAL ITEMS","B","-7216","NURSING ADMINISTRATION","13"
"Line(03452)","PROMOTIONAL ITEMS","B","-1302","PHARMACY","15"
"Line(03453)","PROMOTIONAL ITEMS","B","-350","I&R SERVICES-SALARY & FRINGES APPRV","21"
"Line(03454)","PROMOTIONAL ITEMS","B","-150","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03455)","PROMOTIONAL ITEMS","B","-22","MEDICAL TECHNOLOGY PROGRAM","23"
"Line(03456)","PROMOTIONAL ITEMS","B","-3237","CLINICAL PASTORAL EDUCATION PROGRAM","23"
"Line(03457)","PROMOTIONAL ITEMS","B","-3183","ADULTS & PEDIATRICS","30"
"Line(03458)","PROMOTIONAL ITEMS","B","-780","INTENSIVE CARE UNIT","31"
"Line(03459)","PROMOTIONAL ITEMS","B","-124","NEONATAL INTENSIVE CARE UNIT","31"
"Line(03460)","PROMOTIONAL ITEMS","B","-139","CHILDRENS INTENSIVE CARE UNIT","31"
"Line(03461)","PROMOTIONAL ITEMS","B","-10040","OPERATING ROOM","50"
"Line(03462)","PROMOTIONAL ITEMS","B","-288","CHILDRENS OPERATING ROOM","50"
"Line(03463)","PROMOTIONAL ITEMS","B","-758","ANESTHESIOLOGY","53"
"Line(03464)","PROMOTIONAL ITEMS","B","-2377","RADIOLOGY-DIAGNOSTIC","54"
"Line(03465)","PROMOTIONAL ITEMS","B","-96","CHILDRENS RADIOLOGY - DIAGNOSTIC","54"
"Line(03466)","PROMOTIONAL ITEMS","B","-17","MRI","58"
"Line(03467)","PROMOTIONAL ITEMS","B","-786","LABORATORY","60"
"Line(03468)","PROMOTIONAL ITEMS","B","-402","ANATOMIC PATHOLOGY","60"
"Line(03469)","PROMOTIONAL ITEMS","B","-17","CHILDRENS LABORATORY","60"
"Line(03470)","PROMOTIONAL ITEMS","B","-73711","BLOOD STORING  PROCESSING & TRANS.","63"
"Line(03471)","PROMOTIONAL ITEMS","B","-1047","RESPIRATORY THERAPY","65"
"Line(03472)","PROMOTIONAL ITEMS","B","-274","CHILDRENS RESPIRATORY THERAPY","65"
"Line(03473)","PROMOTIONAL ITEMS","B","-34","SPEECH PATHOLOGY","68"
"Line(03474)","PROMOTIONAL ITEMS","B","-312","AUDIOLOGY","68"
"Line(03475)","PROMOTIONAL ITEMS","B","-103","CHILDRENS SPEECH PATHOLOGY","68"
"Line(03476)","PROMOTIONAL ITEMS","B","-134","ELECTROENCEPHALOGRAPHY","70"
"Line(03477)","PROMOTIONAL ITEMS","B","-817","RENAL DIALYSIS","74"
"Line(03478)","PROMOTIONAL ITEMS","B","-21277","CLINIC","90"
"Line(03479)","PROMOTIONAL ITEMS","B","-3290","CLINIC-KILLEEN","90"
