"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572966"," Report A000000 ","-------------","-------------","-----------",""
"Line(03496)","RESTRICTED FUND EXPENSE","A","-3368047","SURGERY ADMIN","18"
"Line(03497)","RESTRICTED FUND EXPENSE","A","-4","MEYER CENTER ADMIN","18"
"Line(03498)","RESTRICTED FUND EXPENSE","A","-8","NEUROLOGY ADMIN","18"
"Line(03499)","RESTRICTED FUND EXPENSE","A","-7225","DERMATOLOGY ADMIN","18"
"Line(03500)","RESTRICTED FUND EXPENSE","A","-17750","HEMATOLOGY & ONCOLOGY ADMIN","18"
"Line(03501)","RESTRICTED FUND EXPENSE","A","-18","PEDIATRICS ADMIN","18"
"Line(03502)","RESTRICTED FUND EXPENSE","A","-540337","NEPHROLOGY ADMIN","18"
"Line(03503)","RESTRICTED FUND EXPENSE","A","-10355","ANESTHESIOLOGY ADMIN","18"
"Line(03504)","RESTRICTED FUND EXPENSE","A","-24","OB/GYN ADMIN","18"
"Line(03505)","RESTRICTED FUND EXPENSE","A","-11","ALLERGY & IMMUNOLOGY ADMIN","18"
"Line(03506)","RESTRICTED FUND EXPENSE","A","-3689","PSYCHIATRY ADMIN","18"
"Line(03507)","RESTRICTED FUND EXPENSE","A","10153","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03508)","RESTRICTED FUND EXPENSE","A","-2260","PICU","31"
"Line(03509)","RESTRICTED FUND EXPENSE","A","-96343","NICU","31"
"Line(03510)","RESTRICTED FUND EXPENSE","A","-5778","OPERATING ROOM","50"
"Line(03511)","RESTRICTED FUND EXPENSE","A","-6","ANESTHESIOLOGY","53"
"Line(03512)","RESTRICTED FUND EXPENSE","A","-1109","RADIOLOGY-DIAGNOSTIC","54"
"Line(03513)","RESTRICTED FUND EXPENSE","A","-9","LABORATORY","60"
"Line(03514)","RESTRICTED FUND EXPENSE","A","-22599","RESPIRATORY THERAPY","65"
"Line(03515)","RESTRICTED FUND EXPENSE","A","-48607","PHYSICAL THERAPY","66"
"Line(03516)","RESTRICTED FUND EXPENSE","A","-54","ELECTROENCEPHALOGRAPHY","70"
"Line(03517)","RESTRICTED FUND EXPENSE","A","-12","NUTRITIONAL SUPPORT","76"
"Line(03518)","RESTRICTED FUND EXPENSE","A","-572332","CLINIC","90"
"Line(03519)","RESTRICTED FUND EXPENSE","A","-4","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03520)","RESTRICTED FUND EXPENSE","A","-23874","EMERGENCY","91"
"Line(03521)","RESTRICTED FUND EXPENSE","A","-32524","RESEARCH - DEPARTMENTAL","191"
"Line(03522)","RESTRICTED FUND EXPENSE","A","-515386","TCP","194"
"Line(03523)","RESTRICTED FUND EXPENSE","A","-4976","VANNIE COOK CLINIC MCALLEN TX","194"
"Line(03524)","RESTRICTED FUND EXPENSE","A","-87653","COMMUNITY BASED CLINICS","194"
"Line(03526)","MISCELLANEOUS OTHER INCOME - REBATES","B","-34503","CENTRAL SERVICES & SUPPLY","14"
"Line(03527)","MISCELLANEOUS OTHER INCOME - TECO","B","-427851","OPERATION OF PLANT","7"
"Line(03528)","MISCELLANEOUS OTHER INCOME - TECO","B","-237280","OPER OF PLANT - FEIGIN/NRI","7"
"Line(03529)","MISCELLANEOUS OTHER INCOME - TECO","B","-10","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03530)","CONSIDERATIONS AND HONORARIUMS","A","-1813","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(03531)","CONSIDERATIONS AND HONORARIUMS","A","-4020","DATA PROCESSING","5"
"Line(03532)","CONSIDERATIONS AND HONORARIUMS","A","-931","MATERIALS MANAGEMENT","5"
"Line(03533)","CONSIDERATIONS AND HONORARIUMS","A","-3945","ADMITTING","5"
"Line(03534)","CONSIDERATIONS AND HONORARIUMS","A","-8500","CASHIERING  ACCOUNTS","5"
"Line(03535)","CONSIDERATIONS AND HONORARIUMS","A","-55372","A&G - NON RESEARCH","5"
"Line(03536)","CONSIDERATIONS AND HONORARIUMS","A","-75","A&G - RESEARCH","5"
"Line(03537)","CONSIDERATIONS AND HONORARIUMS","A","-20739","A&G - ALL OTHER","5"
"Line(03538)","CONSIDERATIONS AND HONORARIUMS","A","-813","A&G - WEST CAMPUS","5"
"Line(03539)","CONSIDERATIONS AND HONORARIUMS","A","-1202","A&G - PAVILION FOR WOMEN","5"
"Line(03540)","CONSIDERATIONS AND HONORARIUMS","A","-218","MAINTENANCE & REPAIRS","6"
"Line(03541)","CONSIDERATIONS AND HONORARIUMS","A","-7165","OPERATION OF PLANT","7"
"Line(03542)","CONSIDERATIONS AND HONORARIUMS","A","-80","OPER OF PLANT - FEIGIN/NRI","7"
"Line(03543)","CONSIDERATIONS AND HONORARIUMS","A","-18595","HOUSEKEEPING","9"
"Line(03544)","CONSIDERATIONS AND HONORARIUMS","A","-141","HOUSEKEEPING - FEIGIN/NRI","9"
"Line(03545)","CONSIDERATIONS AND HONORARIUMS","A","-2163","DIETARY","10"
"Line(03546)","CONSIDERATIONS AND HONORARIUMS","A","-300","CAFETERIA","11"
"Line(03547)","CONSIDERATIONS AND HONORARIUMS","A","-26992","NURSING ADMINISTRATION","13"
"Line(03548)","CONSIDERATIONS AND HONORARIUMS","A","-353","CENTRAL SERVICES & SUPPLY","14"
"Line(03549)","CONSIDERATIONS AND HONORARIUMS","A","-313","PHARMACY","15"
"Line(03550)","CONSIDERATIONS AND HONORARIUMS","A","-61093","MEDICAL RECORDS & LIBRARY","16"
"Line(03551)","CONSIDERATIONS AND HONORARIUMS","A","-144","SOCIAL SERVICE","17"
"Line(03552)","CONSIDERATIONS AND HONORARIUMS","A","-2887","AMBULATORY ADMIN","18"
"Line(03553)","CONSIDERATIONS AND HONORARIUMS","A","-1425","DIAGNOSTIC IMAGING ADMIN","18"
"Line(03554)","CONSIDERATIONS AND HONORARIUMS","A","-2459","LABORATORY ADMIN","18"
"Line(03555)","CONSIDERATIONS AND HONORARIUMS","A","-3181","CARDIOLOGY ADMIN","18"
"Line(03556)","CONSIDERATIONS AND HONORARIUMS","A","-10146","SURGERY ADMIN","18"
"Line(03557)","CONSIDERATIONS AND HONORARIUMS","A","-4762","SURGERY SERVICES","18"
"Line(03558)","CONSIDERATIONS AND HONORARIUMS","A","-81","OTOLARYNGOLOGY ADMIN","18"
"Line(03559)","CONSIDERATIONS AND HONORARIUMS","A","-97","NEUROLOGY ADMIN","18"
"Line(03560)","CONSIDERATIONS AND HONORARIUMS","A","-500","NEONATOLOGY ADMIN","18"
"Line(03561)","CONSIDERATIONS AND HONORARIUMS","A","-1277","HEMATOLOGY & ONCOLOGY ADMIN","18"
"Line(03562)","CONSIDERATIONS AND HONORARIUMS","A","-584","NEUROSURGERY ADMIN","18"
"Line(03563)","CONSIDERATIONS AND HONORARIUMS","A","-9559","NEPHROLOGY ADMIN","18"
"Line(03564)","CONSIDERATIONS AND HONORARIUMS","A","-1284","TRANSPLANT SERVICES ADMIN","18"
"Line(03565)","CONSIDERATIONS AND HONORARIUMS","A","-1011","CRITICAL CARE ADMIN","18"
"Line(03566)","CONSIDERATIONS AND HONORARIUMS","A","-1060","EMERGENCY MEDICINE ADMIN","18"
"Line(03567)","CONSIDERATIONS AND HONORARIUMS","A","-195","PSYCHOLOGY ADMIN","18"
"Line(03568)","CONSIDERATIONS AND HONORARIUMS","A","-537","ANCILLARY ADMINISTRATION","18"
"Line(03569)","CONSIDERATIONS AND HONORARIUMS","A","-555","FETAL CENTER ADMIN","18"
"Line(03570)","CONSIDERATIONS AND HONORARIUMS","A","-1164","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03571)","CONSIDERATIONS AND HONORARIUMS","A","-12092","ADULTS & PEDIATRICS","30"
"Line(03572)","CONSIDERATIONS AND HONORARIUMS","A","-1449","PICU","31"
"Line(03573)","CONSIDERATIONS AND HONORARIUMS","A","-8147","NICU","31"
"Line(03574)","CONSIDERATIONS AND HONORARIUMS","A","-309","CVICU","31"
"Line(03575)","CONSIDERATIONS AND HONORARIUMS","A","-900","OPERATING ROOM","50"
"Line(03576)","CONSIDERATIONS AND HONORARIUMS","A","-242","RECOVERY ROOM","51"
"Line(03577)","CONSIDERATIONS AND HONORARIUMS","A","-199","DELIVERY ROOM & LABOR ROOM","52"
"Line(03578)","CONSIDERATIONS AND HONORARIUMS","A","-303","RADIOLOGY-DIAGNOSTIC","54"
"Line(03579)","CONSIDERATIONS AND HONORARIUMS","A","-316","CARDIAC CATHETERIZATION","59"
"Line(03580)","CONSIDERATIONS AND HONORARIUMS","A","-1801","RESPIRATORY THERAPY","65"
"Line(03581)","CONSIDERATIONS AND HONORARIUMS","A","-1158","PHYSICAL THERAPY","66"
"Line(03582)","CONSIDERATIONS AND HONORARIUMS","A","-85","SPEECH PATHOLOGY","68"
"Line(03583)","CONSIDERATIONS AND HONORARIUMS","A","-39","ELECTROCARDIOLOGY","69"
"Line(03584)","CONSIDERATIONS AND HONORARIUMS","A","-1236","ELECTROENCEPHALOGRAPHY","70"
"Line(03585)","CONSIDERATIONS AND HONORARIUMS","A","-335","RENAL DIALYSIS","74"
"Line(03586)","CONSIDERATIONS AND HONORARIUMS","A","-27","NUTRITIONAL SUPPORT","76"
"Line(03587)","CONSIDERATIONS AND HONORARIUMS","A","-71","IMMUNOLOGY","76"
"Line(03588)","CONSIDERATIONS AND HONORARIUMS","A","-30","INFUSION CENTER","76"
"Line(03589)","CONSIDERATIONS AND HONORARIUMS","A","-55","FETAL CENTER","76"
"Line(03590)","CONSIDERATIONS AND HONORARIUMS","A","-1723","CLINIC","90"
"Line(03591)","CONSIDERATIONS AND HONORARIUMS","A","-734","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03592)","CONSIDERATIONS AND HONORARIUMS","A","-2635","EMERGENCY","91"
"Line(03593)","CONSIDERATIONS AND HONORARIUMS","A","-139","AMBULANCE SERVICES","95"
"Line(03594)","CONSIDERATIONS AND HONORARIUMS","A","-79","LIVER ACQUISITION","107"
"Line(03595)","CONSIDERATIONS AND HONORARIUMS","A","-113","LUNG ACQUISITION","108"
"Line(03597)","FUNDRAISING","A","596","A&G - NON RESEARCH","5"
"Line(03598)","FUNDRAISING","A","-95","A&G - PAVILION FOR WOMEN","5"
"Line(03599)","FUNDRAISING","A","-52","MEDICAL RECORDS & LIBRARY","16"
"Line(03600)","FUNDRAISING","A","-4177","OPERATING ROOM","50"
"Line(03601)","FUNDRAISING","A","-2239514","FUNDRAISING","194"
"Line(03602)","PENALTIES","A","-6","NONPATIENT TELEPHONES","5"
"Line(03603)","PENALTIES","A","-106","DATA PROCESSING","5"
"Line(03604)","PENALTIES","A","-6829","A&G - ALL OTHER","5"
"Line(03605)","PENALTIES","A","-56","MAINTENANCE & REPAIRS","6"
"Line(03606)","PENALTIES","A","-47","OPERATION OF PLANT","7"
"Line(03607)","PENALTIES","A","-4","OPER OF PLANT - 8080/RISE","7"
"Line(03608)","PENALTIES","A","-1837","CENTRAL SERVICES & SUPPLY","14"
"Line(03609)","PENALTIES","A","-31716","PHARMACY","15"
"Line(03610)","PENALTIES","A","-506","OPERATING ROOM","50"
"Line(03611)","PENALTIES","A","-1347","ANESTHESIOLOGY","53"
"Line(03612)","PENALTIES","A","-1","RADIOLOGY-DIAGNOSTIC","54"
"Line(03613)","PENALTIES","A","-2","LABORATORY","60"
"Line(03614)","PENALTIES","A","-120","BONE MARROW TRANSPLANT","76"
"Line(03615)","PENALTIES","A","-369","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03616)","PENALTIES","A","-213","HOME PROGRAM DIALYSIS","94"
"Line(03617)","HOME HEALTH CARE MGMT SUPPORT","A","-106969","ADMITTING","5"
"Line(03618)","BOND LOSS AMORT - 1995","A","118998","CAP REL COSTS-BLDG & FIXT","1","11"
"Line(03619)","BOND LOSS AMORT - 1995 & 1989B","A","54878","CAP REL COSTS-BLDG & FIXT","1","11"
"Line(03620)","BOND LOSS AMORT - 1999A","A","86679","CAP REL COSTS-BLDG & FIXT","1","11"
"Line(03621)","BOND LOSS AMORT - 2007","A","261593","CAP REL COSTS-BLDG & FIXT","1","11"
"Line(03622)","DONATED SUPPLIES","A","-18220","CENTRAL SERVICES & SUPPLY","14"
"Line(03623)","SINGLE AUDIT","A","-20800","A&G - ALL OTHER","5"
"Line(03624)","MISAPPLIED GRANT CONTRACTUAL ALLOWAN","A","-3630","RADIOLOGY-DIAGNOSTIC","54"
"Line(03625)","MISAPPLIED GRANT CONTRACTUAL ALLOWAN","A","-1386","CLINIC","90"
"Line(03626)","MISAPPLIED GRANT CONTRACTUAL ALLOWAN","A","-3536","RESEARCH - OTHER SPONSORED","191"
"Line(03627)","MISAPPLIED GRANT CONTRACTUAL ALLOWAN","A","-742961","RESEARCH - DEPARTMENTAL","191"
"Line(03628)","CHILD LIFE CAMP","A","-61021","A&G - NON RESEARCH","5"
"Line(03629)","CHILD LIFE CAMP","A","-3910","ADULTS & PEDIATRICS","30"
"Line(03630)","PICU NURSE PRACTITIONERS","A","-14775","PICU","31"
"Line(03631)","AMORT OF EPIC START-UP COST","A","59207","DATA PROCESSING","5"
"Line(03632)","INTEREST EXPENSE","A","-16498802","A&G - ALL OTHER","5"
"Line(03633)","INVESTMENT RATE SWAP SETTLEMENT","A","-3499686","A&G - ALL OTHER","5"
"Line(03634)","HOUSESTAFF COST","A","-16669","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03635)","RETIREMENT EXPENSE","A","-418023","A&G - ALL OTHER","5"
"Line(03636)","NON-PATIENT COMMUNITY BENEFITS","A","-321135","A&G - NON RESEARCH","5"
"Line(03637)","NON-PATIENT COMMUNITY BENEFITS","A","-361","HOUSEKEEPING","9"
"Line(03638)","NON-PATIENT COMMUNITY BENEFITS","A","-424","SOCIAL SERVICE","17"
"Line(03639)","NON-PATIENT COMMUNITY BENEFITS","A","-20079","CARDIOLOGY ADMIN","18"
"Line(03640)","NON-PATIENT COMMUNITY BENEFITS","A","-181","NEONATOLOGY ADMIN","18"
"Line(03641)","NON-PATIENT COMMUNITY BENEFITS","A","-600","PHYSICAL THERAPY","66"
"Line(03642)","ACTIVITY SUPPLIES","A","-96","ADMITTING","5"
"Line(03643)","ACTIVITY SUPPLIES","A","-3241","A&G - NON RESEARCH","5"
"Line(03644)","ACTIVITY SUPPLIES","A","-661","DIETARY","10"
"Line(03645)","ACTIVITY SUPPLIES","A","-2043","DIAGNOSTIC IMAGING ADMIN","18"
"Line(03646)","ACTIVITY SUPPLIES","A","-379","HEMATOLOGY & ONCOLOGY ADMIN","18"
"Line(03647)","ACTIVITY SUPPLIES","A","-9100","ADULTS & PEDIATRICS","30"
"Line(03648)","ACTIVITY SUPPLIES","A","-503","NICU","31"
"Line(03649)","ACTIVITY SUPPLIES","A","-3443","RECOVERY ROOM","51"
"Line(03650)","ACTIVITY SUPPLIES","A","-1127","RADIOLOGY-DIAGNOSTIC","54"
"Line(03651)","ACTIVITY SUPPLIES","A","-5","RESPIRATORY THERAPY","65"
"Line(03652)","ACTIVITY SUPPLIES","A","-764","PHYSICAL THERAPY","66"
"Line(03653)","ACTIVITY SUPPLIES","A","-2768","SPEECH PATHOLOGY","68"
"Line(03654)","ACTIVITY SUPPLIES","A","-750","ELECTROENCEPHALOGRAPHY","70"
"Line(03655)","ACTIVITY SUPPLIES","A","-1989","CLINIC","90"
"Line(03656)","ACTIVITY SUPPLIES","A","-3633","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03657)","ACTIVITY SUPPLIES","A","-242","EMERGENCY","91"
"Line(03658)","DEPARTMENT OF SURGERY DESIGNATED FUN","A","-418655","SURGERY ADMIN","18"
"Line(03659)","AMORT OF WEST CAMPUS START-UP COST","A","631457","A&G - WEST CAMPUS","5"
"Line(03660)","AMORT OF PFW START-UP COST","A","521782","A&G - PAVILION FOR WOMEN","5"
"Line(03661)","RECRUITMENT","A","-9533","LABORATORY ADMIN","18"
"Line(03662)","RECRUITMENT","A","-1278","PM&R ADMIN","18"
"Line(03663)","RECRUITMENT","A","-63156","SURGERY ADMIN","18"
"Line(03664)","RECRUITMENT","A","-450","NEUROSURGERY ADMIN","18"
"Line(03665)","ADDON OF CAPITAL ASSETS FOR AHA ADJU","A","3552357","CAP REL COSTS-BLDG & FIXT","1","9"
"Line(03666)","ADDON OF CAPITAL ASSETS FOR AHA ADJU","A","83838","CAPITAL REL COSTS - 8080/RISE","1","9"
"Line(03667)","ADDON OF CAPITAL ASSETS FOR AHA ADJU","A","2096208","CAPITAL REL COST - FEIGIN/NRI","1","9"
"Line(03668)","ADDON OF CAPITAL ASSETS FOR AHA ADJU","A","169216","CAP REL COSTS - MEYER","1","9"
"Line(03669)","OFFSET CAPITAL ASSETS < $5 000 - FY","A","-106591","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(03670)","OFFSET CAPITAL ASSETS < $5 000 - FY","A","-150233","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(03671)","OFFSET CAPITAL ASSETS < $5 000 - FY","A","-229699","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(03672)","OFFSET CAPITAL ASSETS < $5 000 - FY","A","-380004","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(03673)","OFFSET CAPITAL ASSETS < $5 000 - FY","A","-930749","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(03674)","OFFSET CAPITAL ASSETS < $5 000 - FY","A","-566020","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(03675)","OFFSET CAPITAL ASSETS < $5 000 - FY","A","-1311946","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(03676)","OFFSET CAPITAL ASSETS < $5 000 - FY","A","-2119608","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(03677)","ADDON ON OF CAPITAL ASSETS < $5 000","A","1546","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(03678)","ADDON ON OF CAPITAL ASSETS < $5 000","A","2188714","DATA PROCESSING","5"
"Line(03679)","ADDON ON OF CAPITAL ASSETS < $5 000","A","4619","MATERIALS MANAGEMENT","5"
"Line(03680)","ADDON ON OF CAPITAL ASSETS < $5 000","A","261012","ADMITTING","5"
"Line(03681)","ADDON ON OF CAPITAL ASSETS < $5 000","A","4335","CASHIERING  ACCOUNTS","5"
"Line(03682)","ADDON ON OF CAPITAL ASSETS < $5 000","A","11273","A&G - NON RESEARCH","5"
"Line(03683)","ADDON ON OF CAPITAL ASSETS < $5 000","A","63330","A&G - RESEARCH","5"
"Line(03684)","ADDON ON OF CAPITAL ASSETS < $5 000","A","273838","A&G - ALL OTHER","5"
"Line(03685)","ADDON ON OF CAPITAL ASSETS < $5 000","A","19807","A&G - WEST CAMPUS","5"
"Line(03686)","ADDON ON OF CAPITAL ASSETS < $5 000","A","33794","A&G - PAVILION FOR WOMEN","5"
"Line(03687)","ADDON ON OF CAPITAL ASSETS < $5 000","A","30533","MAINTENANCE & REPAIRS","6"
"Line(03688)","ADDON ON OF CAPITAL ASSETS < $5 000","A","435186","OPERATION OF PLANT","7"
"Line(03689)","ADDON ON OF CAPITAL ASSETS < $5 000","A","1792","OPER OF PLANT - 8080/RISE","7"
"Line(03690)","ADDON ON OF CAPITAL ASSETS < $5 000","A","71572","OPER OF PLANT - FEIGIN/NRI","7"
"Line(03691)","ADDON ON OF CAPITAL ASSETS < $5 000","A","69564","HOUSEKEEPING","9"
"Line(03692)","ADDON ON OF CAPITAL ASSETS < $5 000","A","12501","HOUSEKEEPING - FEIGIN/NRI","9"
"Line(03693)","ADDON ON OF CAPITAL ASSETS < $5 000","A","1207","HOUSEKEEPING - MEYER","9"
"Line(03694)","ADDON ON OF CAPITAL ASSETS < $5 000","A","172819","DIETARY","10"
"Line(03695)","ADDON ON OF CAPITAL ASSETS < $5 000","A","177461","CAFETERIA","11"
"Line(03696)","ADDON ON OF CAPITAL ASSETS < $5 000","A","86305","NURSING ADMINISTRATION","13"
"Line(03697)","ADDON ON OF CAPITAL ASSETS < $5 000","A","25591","CENTRAL SERVICES & SUPPLY","14"
"Line(03698)","ADDON ON OF CAPITAL ASSETS < $5 000","A","89363","PHARMACY","15"
"Line(03699)","ADDON ON OF CAPITAL ASSETS < $5 000","A","13166","MEDICAL RECORDS & LIBRARY","16"
"Line(03700)","ADDON ON OF CAPITAL ASSETS < $5 000","A","111792","DIAGNOSTIC IMAGING ADMIN","18"
"Line(03701)","ADDON ON OF CAPITAL ASSETS < $5 000","A","15091","LABORATORY ADMIN","18"
"Line(03702)","ADDON ON OF CAPITAL ASSETS < $5 000","A","23289","CARDIOLOGY ADMIN","18"
"Line(03703)","ADDON ON OF CAPITAL ASSETS < $5 000","A","7634","NUTRITION AND GI ADMIN","18"
"Line(03704)","ADDON ON OF CAPITAL ASSETS < $5 000","A","18773","RHEUMATOLOGY ADMIN","18"
"Line(03705)","ADDON ON OF CAPITAL ASSETS < $5 000","A","1810","ORTHOPEDIC SURG ADMIN","18"
"Line(03706)","ADDON ON OF CAPITAL ASSETS < $5 000","A","41200","SURGERY SERVICES","18"
"Line(03707)","ADDON ON OF CAPITAL ASSETS < $5 000","A","42699","DIABETES & ENDOCRINE ADMIN","18"
"Line(03708)","ADDON ON OF CAPITAL ASSETS < $5 000","A","2112","OTOLARYNGOLOGY ADMIN","18"
"Line(03709)","ADDON ON OF CAPITAL ASSETS < $5 000","A","978","NEUROLOGY ADMIN","18"
"Line(03710)","ADDON ON OF CAPITAL ASSETS < $5 000","A","63","UROLOGY ADMIN","18"
"Line(03711)","ADDON ON OF CAPITAL ASSETS < $5 000","A","76662","HEMATOLOGY & ONCOLOGY ADMIN","18"
"Line(03712)","ADDON ON OF CAPITAL ASSETS < $5 000","A","66557","NEPHROLOGY ADMIN","18"
"Line(03713)","ADDON ON OF CAPITAL ASSETS < $5 000","A","76433","OB/GYN ADMIN","18"
"Line(03714)","ADDON ON OF CAPITAL ASSETS < $5 000","A","27838","FETAL CENTER ADMIN","18"
"Line(03715)","ADDON ON OF CAPITAL ASSETS < $5 000","A","688547","ADULTS & PEDIATRICS","30"
"Line(03716)","ADDON ON OF CAPITAL ASSETS < $5 000","A","25970","PICU","31"
"Line(03717)","ADDON ON OF CAPITAL ASSETS < $5 000","A","380248","NICU","31"
"Line(03718)","ADDON ON OF CAPITAL ASSETS < $5 000","A","229251","OPERATING ROOM","50"
"Line(03719)","ADDON ON OF CAPITAL ASSETS < $5 000","A","47476","RECOVERY ROOM","51"
"Line(03720)","ADDON ON OF CAPITAL ASSETS < $5 000","A","338961","DELIVERY ROOM & LABOR ROOM","52"
"Line(03721)","ADDON ON OF CAPITAL ASSETS < $5 000","A","54592","ANESTHESIOLOGY","53"
"Line(03722)","ADDON ON OF CAPITAL ASSETS < $5 000","A","215175","RADIOLOGY-DIAGNOSTIC","54"
"Line(03723)","ADDON ON OF CAPITAL ASSETS < $5 000","A","25522","CT SCAN","57"
"Line(03724)","ADDON ON OF CAPITAL ASSETS < $5 000","A","45859","MRI","58"
"Line(03725)","ADDON ON OF CAPITAL ASSETS < $5 000","A","84992","LABORATORY","60"
"Line(03726)","ADDON ON OF CAPITAL ASSETS < $5 000","A","11544","WHOLE BLOOD & PACKED RED BLOOD CELL","62"
"Line(03727)","ADDON ON OF CAPITAL ASSETS < $5 000","A","8168","RESPIRATORY THERAPY","65"
"Line(03728)","ADDON ON OF CAPITAL ASSETS < $5 000","A","50564","PHYSICAL THERAPY","66"
"Line(03729)","ADDON ON OF CAPITAL ASSETS < $5 000","A","3098","ELECTROCARDIOLOGY","69"
"Line(03730)","ADDON ON OF CAPITAL ASSETS < $5 000","A","46","ELECTROENCEPHALOGRAPHY","70"
"Line(03731)","ADDON ON OF CAPITAL ASSETS < $5 000","A","60566","NUTRITIONAL SUPPORT","76"
"Line(03732)","ADDON ON OF CAPITAL ASSETS < $5 000","A","114513","IMMUNOLOGY","76"
"Line(03733)","ADDON ON OF CAPITAL ASSETS < $5 000","A","70478","INFUSION CENTER","76"
"Line(03734)","ADDON ON OF CAPITAL ASSETS < $5 000","A","104916","FETAL CENTER","76"
"Line(03735)","ADDON ON OF CAPITAL ASSETS < $5 000","A","182979","CLINIC","90"
"Line(03736)","ADDON ON OF CAPITAL ASSETS < $5 000","A","238066","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03737)","ADDON ON OF CAPITAL ASSETS < $5 000","A","25638","EMERGENCY","91"
"Line(03738)","ADDON ON OF CAPITAL ASSETS < $5 000","A","29568","AMBULANCE SERVICES","95"
"Line(03739)","ADDON ON OF CAPITAL ASSETS < $5 000","A","36041","GIFT  FLOWER  COFFEE SHOP & CANTEEN","190"
"Line(03740)","ADDON ON OF CAPITAL ASSETS < $5 000","A","14403","RESEARCH - CRC","191"
"Line(03741)","ADDON ON OF CAPITAL ASSETS < $5 000","A","108709","RESEARCH - DEPARTMENTAL","191"
"Line(03742)","ADDON ON OF CAPITAL ASSETS < $5 000","A","4676","RESEARCH - CORES","191"
"Line(03743)","ADDON ON OF CAPITAL ASSETS < $5 000","A","30077","GUEST SERVICES","194"
"Line(03744)","ADDON ON OF CAPITAL ASSETS < $5 000","A","24566","MARKETING","194"
"Line(03745)","ADDON ON OF CAPITAL ASSETS < $5 000","A","140073","COMMUNITY BASED CLINICS","194"
"Line(03749)","PATIENT TELEVISION","A","-3800","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(03750)","NRI C06 GRANT DEPRECIATION","A","-169722","CAPITAL REL COST - FEIGIN/NRI","1","9"
"Line(03751)","NRI C06 GRANT DEPRECIATION","A","-236988","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(03752)","UNIVERSITIES AND COLLEGES","A","-57190","NURSING ADMINISTRATION","13"
"Line(03754)","UNIVERSITIES AND COLLEGES","A","-14285","CRITICAL CARE ADMIN","18"
"Line(03755)","MISCELLANEOUS EXPENSE","A","-323","DATA PROCESSING","5"
"Line(03756)","MISCELLANEOUS EXPENSE","A","1065","A&G - ALL OTHER","5"
"Line(03757)","MISCELLANEOUS EXPENSE","A","-38","MEDICAL RECORDS & LIBRARY","16"
"Line(03758)","MISCELLANEOUS EXPENSE","A","-9","SURGERY ADMIN","18"
"Line(03759)","MISCELLANEOUS EXPENSE","A","-32595","ADULTS & PEDIATRICS","30"
"Line(03760)","MISCELLANEOUS EXPENSE","A","-72","OPERATING ROOM","50"
"Line(03761)","MISCELLANEOUS EXPENSE","A","-32","RECOVERY ROOM","51"
"Line(03762)","MISCELLANEOUS EXPENSE","A","-160","LABORATORY","60"
"Line(03763)","MISCELLANEOUS EXPENSE","A","-176","RESPIRATORY THERAPY","65"
"Line(03764)","MISCELLANEOUS EXPENSE","A","-400","ELECTROENCEPHALOGRAPHY","70"
"Line(03765)","MOTHER BABY UNIT GIVEAWAYS","A","-31620","ADULTS & PEDIATRICS","30"
"Line(03766)","NONREIMBURSABLE TAXES","A","-138917","A&G - ALL OTHER","5"
"Line(03767)","NONREIMBURSABLE TAXES","A","-4543","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03770)","NON-ALLOWABLE ADMINISTRATION EBER","A","-13","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(03771)","NON-ALLOWABLE ADMINISTRATION EBER","A","-1063","NONPATIENT TELEPHONES","5"
"Line(03772)","NON-ALLOWABLE ADMINISTRATION EBER","A","-10339","DATA PROCESSING","5"
"Line(03773)","NON-ALLOWABLE ADMINISTRATION EBER","A","-96","ADMITTING","5"
"Line(03774)","NON-ALLOWABLE ADMINISTRATION EBER","A","-30","CASHIERING  ACCOUNTS","5"
"Line(03775)","NON-ALLOWABLE ADMINISTRATION EBER","A","-1416","A&G - NON RESEARCH","5"
"Line(03776)","NON-ALLOWABLE ADMINISTRATION EBER","A","-2112","A&G - ALL OTHER","5"
